id,composition,energyperatom,volume,num_sites
icsd_092052,Ag1Ga1S2,-3.56215,156.84663,8
icsd_092176,Fe6Ge6Nb1,-5.59703,174.52042,13
icsd_092179,Na2O7P2Pb1,-6.41503,322.97487,24
icsd_092283,Mn3O10Sr4,-6.89889,427.65479,34
icsd_092288,F1O4S1Y1,-6.98776,367.90298,28
icsd_092293,Br2F12Pb7,-4.64407,373.59407,21
icsd_092305,Li2N1Na1,-3.31211,35.60956,4
icsd_092308,Li2N1Na1,-3.53377,53.07307,4
icsd_092309,Li1N1Na2,-2.94539,92.75565,8
icsd_092310,Li1N1Na2,-3.16536,58.19691,4
icsd_092311,Li3N2Na3,-3.32164,72.5005,8
icsd_092312,Li3N2Na3,-3.31339,89.53605,8
icsd_092313,Li5N2Na1,-3.50939,86.52962,8
icsd_092314,Li5N2Na1,-3.67939,110.00508,8
icsd_092315,Li1N2Na5,-2.96877,127.66185,8
icsd_092316,Li1N2Na5,-2.94704,99.33589,8
icsd_092318,Bi1I1O3Te1,-4.85539,472.34138,24
icsd_092321,Ba2Co1O4,-6.14308,465.92388,28
icsd_092394,Ni1P3,-5.27056,238.71167,16
icsd_092395,Li4O5Se1,-5.1929,193.83917,20
icsd_092405,Bi2Cl1O4Y1,-6.46338,131.65003,8
icsd_092418,Bi2Br1O4Y1,-6.39689,136.80726,8
icsd_092424,Bi2I1La1O4,-6.13064,154.57326,8
icsd_092432,Bi2I1O4Y1,-6.31321,145.11461,8
icsd_092438,P7Pd9Zr5,-5.55557,326.8737,21
icsd_092439,Hf5P7Pd9,-5.86373,323.7599,21
icsd_092440,As1Pd1Zr1,-5.63119,501.56573,30
icsd_092441,Pd1Sb1Zr1,-5.294,230.00269,12
icsd_092450,Al1Si2Y2,-5.78552,100.83472,5
icsd_092458,Cu1S2Y1,-5.3762,336.92948,16
icsd_092459,Ni10P6Sr1,-4.82311,904.27069,68
icsd_092461,Ni10P6Sr1,-4.82323,456.61574,34
icsd_092463,As6Ba1Co10,-4.76029,1007.48666,68
icsd_092474,Cs4Sb2,-2.35006,1110.59632,24
icsd_092477,I6Pd1Rb2,-2.34658,1429.46392,36
icsd_092478,I6Pd1Rb2,-2.30853,349.82269,9
icsd_092498,La2O7Si2,-8.14069,579.35862,44
icsd_092513,Na2Se5Sn2,-3.74453,2026.18545,72
icsd_092534,Na1O5Rb1Si2,-6.72961,508.48557,36
icsd_092571,C1K1Li1O3,-6.29532,309.35689,24
icsd_092577,B3N6Na1Sr4,-6.63019,216.72718,14
icsd_092581,Na4Se4Ti1,-3.89635,1842.9487,72
icsd_092583,Be1Cl2,-3.91141,135.45769,6
icsd_092584,Be1Br2,-3.38424,160.5958,6
icsd_092585,Be1I2,-2.84414,205.72983,6
icsd_092587,Be1I2,-2.83893,1584.40592,48
icsd_092615,B3K1O9Zn4,-6.1121,430.86938,34
icsd_092616,B3O9Rb1Zn4,-6.10653,435.10338,34
icsd_092625,N4Na2O12Pd1,-5.68408,496.23748,38
icsd_092627,Cl4K2Zn1,-3.20255,2481.26192,84
icsd_092633,Al2O5Si1,-7.65278,339.56718,32
icsd_092771,Na2S1,-3.28455,221.75354,12
icsd_092772,Na2S1,-3.22075,98.69151,6
icsd_092839,Mo4O6Sn1,-7.30109,260.99716,22
icsd_092842,B1Li1O3Sr1,-6.83256,279.25123,24
icsd_092843,B1Ba1Li1O3,-6.82951,288.74779,24
icsd_092862,Bi8Rb2Se13,-3.98948,1385.74893,46
icsd_092863,Bi8Cs2Se13,-3.99039,1413.18748,46
icsd_092866,B10Ca1La2O19,-8.08169,330.70422,32
icsd_092907,Ca1F6Sn2,-5.19962,301.22591,18
icsd_092954,Na1O5V2,-7.10628,193.97123,16
icsd_092955,Na1O5V2,-7.14765,775.88493,64
icsd_092981,Bi2Pb3S6,-4.45154,569.43315,22
icsd_092989,As1Ti1Zr1,-6.54197,106.46584,6
icsd_093028,O2Zr1,-8.93608,66.29708,6
icsd_093040,C2B1N1,-8.45341,45.43315,8
icsd_093041,C2B1N1,-8.45866,22.69224,4
icsd_093048,K6Sb3Tl2,-2.54753,1623.0093,44
icsd_093052,Au1Cu1Se4,-3.03968,259.9929,12
icsd_093058,F1K1O2S1,-5.19559,171.98273,10
icsd_093066,F1O2Rb1S1,-5.17139,190.13331,10
icsd_093099,La1O3Pd1,-6.3824,257.24594,20
icsd_093108,O2Si1,-7.8918,2368.218,96
icsd_093111,F11N5Sb2,-5.251,1113.5884,72
icsd_093117,O15Rh5Sr6,-5.9448,350.88189,26
icsd_093122,Al1O4P1,-7.44163,846.78715,48
icsd_093152,B3Ca4La1O10,-7.53491,233.71147,18
icsd_093161,Cr1Te1,-5.69304,135.61571,8
icsd_093226,Ba1Mn3O6,-7.29729,244.48137,20
icsd_093228,Ga1Mg1Mo4O7,-7.11215,285.31924,26
icsd_093229,Fe2Mo4O7,-7.44252,294.04424,26
icsd_093237,As1Fe1Mn1,-6.23081,83.98155,6
icsd_093240,As1Fe1Mn1,-6.15515,121.91666,9
icsd_093241,Cu1Sb3Ti2,-4.54762,133.09251,6
icsd_093242,Cu1Sb3Zr2,-5.05192,135.03772,6
icsd_093243,Cu1Hf2Sb3,-5.44607,132.17743,6
icsd_093259,Li1Mg1N1,-4.5865,125.88032,12
icsd_093368,Na1O8P1W2,-7.63363,305.24807,24
icsd_093369,Bi5Cu2K3S10,-4.05899,1011.95756,40
icsd_093372,Ag2Bi1Cs1S3,-3.19185,737.62916,28
icsd_093376,O4Pb1W1,-7.45619,178.87684,12
icsd_093390,B1Ca1Ga1O4,-7.01411,374.68121,28
icsd_093395,B2O6Sr3,-7.23577,296.6441,22
icsd_093409,Cu2Ge1Se4Zn1,-3.39247,173.84233,8
icsd_093438,Cs1F3Pb1,-4.57673,218.3535,10
icsd_093439,Cs1F3Pb1,-4.57054,108.8593,5
icsd_093443,O8P2Pb3,-6.60482,348.97779,26
icsd_093453,Ag2O11V4,-6.66096,206.23546,17
icsd_093460,Ge4Se9,-4.08535,1508.1912,52
icsd_093502,Mo3N1Pd2,-6.2068,316.89374,24
icsd_093503,C2Al1Ti3,-7.21403,153.07731,12
icsd_093522,Ba3Cu3O12Sc4,-6.72592,594.70278,44
icsd_093527,K1O8P2W1,-7.24379,688.21476,48
icsd_093540,Bi4Li2O12Ti3,-6.58774,482.60585,42
icsd_093543,C2N4Si1,-8.28754,237.00428,14
icsd_093544,C1N4Si2,-6.90823,177.66986,14
icsd_093568,O15Rb2Si6Ti1,-7.53324,678.97596,48
icsd_093569,K2O15Si6Ti1,-7.54057,659.27295,48
icsd_093593,Cd3Na2O14P4,-6.16973,285.67454,23
icsd_093595,O11Sr1V6,-7.85482,375.43292,36
icsd_093598,B1O5P1Pb1,-7.16088,277.25962,24
icsd_093603,Mg2O7V2,-7.08063,516.44264,44
icsd_093605,Bi2O9Sr1Ta2,-7.65011,384.659,28
icsd_093666,Br2La1S2Sb1,-4.64461,1367.12735,48
icsd_093699,Ca5Si3,-3.76836,434.0339,16
icsd_093711,Ba1La2S5Zn1,-5.45225,435.53196,18
icsd_093721,La2O9W2,-8.39101,347.72865,26
icsd_093722,La2Mo4O15,-7.73697,1228.14231,84
icsd_093723,F7In1Mg1Na2,-4.75168,578.90025,44
icsd_093764,N1O3Rb1,-5.66746,619.01996,45
icsd_093791,Cl5Cs1Sn2,-3.55031,494.61375,16
icsd_093857,In12K2Se19,-3.6929,1949.18746,66
icsd_093879,Cd1O4Rb2Si1,-5.48828,1053.24682,64
icsd_093880,Ag1Cu1O2,-3.55786,47.53814,4
icsd_093891,Ir1Te2,-4.38687,75.47383,3
icsd_093893,Ir1Te2,-4.33146,281.61673,12
icsd_093894,Ir1Te2,-4.40426,303.75286,12
icsd_093895,Ir1Te2,-4.09183,158.77412,6
icsd_093896,Ir1Te2,-4.39868,606.29865,24
icsd_093898,Ni1P1S1,-4.75593,169.90259,12
icsd_093901,As1Ni1Se1,-4.22121,199.88352,12
icsd_093906,Pd1Sb1Te1,-3.74536,279.23895,12
icsd_093910,P1Pd1Se1,-4.34184,464.42335,24
icsd_093912,Fe1S4Sb2,-4.75592,610.41114,28
icsd_093919,La1Ni1O3,-6.80304,112.78127,10
icsd_093924,Br1Cu1Te1,-2.58638,1910.00406,72
icsd_093967,Ag2O7P2Pb1,-5.84901,340.06744,24
icsd_093973,Fe2Ge1O4,-6.85533,148.8491,14
icsd_093975,O2Si1,-7.89875,117.92379,9
icsd_093988,C1Ag2O3,-5.03027,474.79763,36
icsd_094035,C2B2La1,-7.60086,115.52122,10
icsd_094063,Be1Ca2O7Si2,-7.4299,276.0817,24
icsd_094080,Fe2Mg1O4,-6.67252,233.98794,28
icsd_094089,F3K1Mg1,-4.95961,63.50687,5
icsd_094133,Ca2Co1O7Si2,-7.00711,310.42186,24
icsd_094135,Ca2Co1O7Si2,-7.02189,310.42081,24
icsd_094137,Ca2Co1O7Si2,-7.00864,311.12629,24
icsd_094157,Al2O4Zn1,-6.72299,132.0343,14
icsd_094185,O4Ru1Sr2,-6.31119,94.89088,7
icsd_094257,B2Mg1,-5.11665,28.89674,3
icsd_094259,Ba1Si1,-4.0903,117.26927,4
icsd_094262,Ba1Si23,-5.23749,1032.13827,48
icsd_094263,Ba3Si23,-5.10446,1035.81936,52
icsd_094283,F2Mg1,-5.26026,106.80678,12
icsd_094334,Bi2Ge1O5,-6.12588,231.32614,16
icsd_094349,Ga2O11Te4,-5.57009,247.93767,17
icsd_094355,B2In1Li3O6,-6.47168,464.36586,48
icsd_094385,C2Ca1,-6.77071,98.00111,6
icsd_094390,Mg4P6Rh7,-4.86662,241.03736,17
icsd_094391,As6Mg4Rh7,-4.48067,262.38842,17
icsd_094393,As6Ir7Mg4,-4.93164,263.95296,17
icsd_094395,C2Pt1Rb2,-4.8679,130.41568,5
icsd_094396,C2Cs2Pd1,-4.57187,145.09039,5
icsd_094397,C2Cs2Pt1,-4.8275,143.55381,5
icsd_094408,As7Co12Mg2,-4.55539,1106.70054,84
icsd_094409,Co12Mg2P7,-5.11825,246.45469,21
icsd_094412,Co6Mg1P4,-5.16552,127.85533,11
icsd_094427,C2N2S2Sr1,-6.83102,267.64955,14
icsd_094428,C2Ba1N2S2,-6.88448,298.0526,14
icsd_094437,Co1O2Rb3,-4.04448,589.21722,24
icsd_094445,Ni12P7Sc2,-5.15819,252.55957,21
icsd_094456,F6Ti1Zr1,-6.31237,138.34692,8
icsd_094461,Ba4Ga2O7,-6.13108,1362.30466,78
icsd_094464,Cl10O12Si4Y6,-6.93575,615.65703,32
icsd_094465,Fe2K3O4,-5.46332,291.93315,18
icsd_094466,Fe2K3O4,-5.44962,290.12493,18
icsd_094467,Fe1K1O2,-5.97624,999.41172,64
icsd_094501,Al1La1Si2,-5.15187,174.38684,8
icsd_094602,Al2Mn3O12Si3,-7.83667,784.89691,80
icsd_094647,Ag1S2Sb1,-3.51022,370.68946,16
icsd_094671,Cu1Se1,-2.94404,231.64205,12
icsd_094688,Cu1Se2,-3.07662,229.10858,12
icsd_094740,C1Bi2O5,-6.43986,102.06083,8
icsd_094741,C2Bi2Ca1O8,-6.69701,154.68563,13
icsd_094743,K1La1Na1Nb1O5,-6.96306,279.85088,18
icsd_094748,Cr1Mo2S4,-6.24537,450.78493,28
icsd_094749,Fe1Mo2S4,-6.05681,458.37407,28
icsd_094750,Co1Mo2S4,-5.84077,442.59561,28
icsd_094752,Co1Mo2S4,-5.8393,442.30439,28
icsd_094763,O3Pb1Se1,-5.44429,634.75759,40
icsd_094831,Ba8Co7O21,-6.12783,996.69188,72
icsd_094852,Pb6S17Sb6,-4.38019,1427.62172,58
icsd_094859,Ag1Sc6Te2,-4.74185,840.37416,36
icsd_094863,Au1Cl5O18,-3.87511,693.80354,48
icsd_094981,B2Na3O6Y1,-6.85865,584.04052,48
icsd_094994,Cd1S4Sc2,-5.53893,308.49873,14
icsd_095063,Ba4Ir3O10,-6.20607,509.47297,34
icsd_095067,Mn1Na6S4,-3.95444,471.53905,22
icsd_095070,Cl4Ga5La10,-4.31677,1037.56328,38
icsd_095093,Ag8Se6Sn1,-2.28369,683.97377,30
icsd_095094,Ag2Hg1Se4Sn1,-2.74557,434.11135,16
icsd_095112,C1Nb2S2,-7.19072,78.69294,5
icsd_095113,C1Nb2S2,-7.19096,79.18502,5
icsd_095117,Cu2Se4Sn1Zn1,-3.34737,183.42077,8
icsd_095118,Cd1Cu2Se4Sn1,-3.28476,194.04908,8
icsd_095120,Ag4Ge2Hg1S7,-3.22521,624.91324,28
icsd_095121,Ag4Cd1Ge2S7,-3.3411,626.39116,28
icsd_095177,Cu1P2Y1,-5.40781,137.03574,8
icsd_095191,As1La1Rh1,-5.53859,131.04399,6
icsd_095193,Ba3Nb2O8,-7.42026,224.77351,13
icsd_095214,O3Pd1Sr2,-5.63794,90.59007,6
icsd_095223,Ag1La1Sb2,-4.00509,206.66252,8
icsd_095227,Hg4S6Si1,-3.11904,505.02154,22
icsd_095228,Hg4Se6Si1,-2.76145,569.04335,22
icsd_095238,Cl1La5Sn3,-4.81391,550.25464,18
icsd_095239,Br1La5Sn3,-4.72399,557.45556,18
icsd_095240,I1La5Sn3,-4.59934,566.16595,18
icsd_095241,Bi3Br1La5,-4.82019,558.49121,18
icsd_095264,C1Cd1N2,-6.52854,52.40402,4
icsd_095267,Ba1Co1La2S5,-5.62258,424.94712,18
icsd_095268,Ba1Co1La2S5,-5.80141,430.70164,18
icsd_095300,B4O7Sr1,-7.86383,202.16587,24
icsd_095431,Al1O4P1,-7.45705,832.97445,36
icsd_095439,Ca2Co1O3,-6.26651,118.25972,6
icsd_095440,Co1O2,-5.76064,73.26177,3
icsd_095509,Cl2O2Pb3,-4.74222,657.10785,28
icsd_095510,Br2O2Pb3,-4.59506,705.73911,28
icsd_095517,Fe1O6Sr2W1,-7.41077,251.40693,20
icsd_095518,Ba2Fe1O6W1,-7.43093,133.81509,10
icsd_095519,Ba2Fe1O6W1,-7.38539,133.76995,10
icsd_095521,Ba2Fe1O6W1,-7.43092,133.8612,10
icsd_095522,Ba2Fe1O6W1,-7.43093,133.93402,10
icsd_095523,Ba2Fe1O6W1,-7.24858,134.53607,10
icsd_095527,B2Ba1O6Zr1,-8.10207,261.36806,20
icsd_095537,Cd1N3O6Rb1,-5.64601,155.16902,11
icsd_095538,Cd1K1N3O6,-5.64947,151.75519,11
icsd_095539,Cd1N3O6Tl1,-5.57623,154.7881,11
icsd_095551,Bi6Pb1Te10,-3.75103,573.82615,17
icsd_095571,Li1Mo1S2,-5.40577,240.33011,16
icsd_095578,O3V1Y1,-8.44666,223.25814,20
icsd_095587,Ru2Si3,-6.21363,269.42509,20
icsd_095648,Ag8S6Ti1,-2.77694,1198.59043,60
icsd_095653,Mn5O16Pb3V2,-7.15833,329.02056,26
icsd_095661,Al1Cu1O2,-6.04181,77.57981,8
icsd_095662,Ag1Al1O2,-5.58615,79.88665,8
icsd_095663,Al1Au1O2,-5.75743,89.22857,8
icsd_095664,Cu1Ga1O2,-5.12326,89.82812,8
icsd_095665,Ag1Ga1O2,-4.68762,98.38513,8
icsd_095666,Au1Ga1O2,-4.8608,100.08955,8
icsd_095667,Cu1O2Sc1,-6.70152,103.12002,8
icsd_095668,Ag1O2Sc1,-6.25706,111.87058,8
icsd_095669,Au1O2Sc1,-6.44601,113.02811,8
icsd_095670,Cu1In1O2,-4.86701,114.48829,8
icsd_095671,Ag1In1O2,-4.43641,123.59367,8
icsd_095672,Au1In1O2,-4.61449,123.97396,8
icsd_095674,Ag1O2Y1,-6.33215,133.3386,8
icsd_095675,Au1O2Y1,-6.54723,134.50246,8
icsd_095690,Na2O7Si3,-7.03379,645.98644,48
icsd_095716,Cu3Na1O12Ru4,-5.53866,203.21221,20
icsd_095720,Br1Hf1N1,-7.74545,126.7076,6
icsd_095727,F1K1O6Te3,-5.19837,357.79618,22
icsd_095735,Ge3O9Sb2,-6.30347,415.36754,28
icsd_095745,Ba1Co4O7Y1,-6.65483,351.93379,26
icsd_095756,Ca1Ir2P2,-5.85686,266.04227,15
icsd_095757,Ba1Ir2P2,-5.77556,97.87878,5
icsd_095760,O3V2,-8.09214,99.2524,10
icsd_095782,N5P3,-7.42668,74.005,8
icsd_095783,Ir5Mg15Si2,-3.31798,1642.60266,88
icsd_095784,P2S8Zn3,-4.12157,554.03753,26
icsd_095785,Li1P1S4Zn1,-4.24534,146.74514,7
icsd_095788,Ca3Ir4Si4,-5.54822,204.01984,11
icsd_095814,B1Ca3N3,-6.46544,103.47691,7
icsd_095825,Au5O2Rb7,-2.4502,441.39254,14
icsd_095826,Au1N1Sr2,-4.01317,188.85991,8
icsd_095831,Ag1O2Rb3,-3.1627,2356.4671,96
icsd_095833,Co2O3Rb2,-5.07131,568.71847,28
icsd_095834,C2Na2,-5.01588,289.97367,16
icsd_095835,C2Na2,-5.01586,72.214,4
icsd_095842,Rh1Sb2Ti5,-5.57104,292.15361,16
icsd_095846,F5Hf1Rb1,-6.2622,417.22393,28
icsd_095847,F12Hf3O1Rb2,-6.66867,510.02595,36
icsd_095848,F12O1Rb2Zr3,-6.33826,509.63953,36
icsd_095880,O13P4Y2,-7.77654,515.18958,38
icsd_095894,Bi4Cs6O9,-4.81699,948.87672,38
icsd_095899,Mg5Pd10Si16,-4.43776,498.6784,31
icsd_095900,Mg5Pt10Si16,-4.8207,496.4593,31
icsd_095901,La7P12Pd17,-4.96725,631.54934,36
icsd_095935,Fe1Ge2O7Y1,-7.16267,539.37501,44
icsd_095957,Cu2O3Sr1,-4.80402,135.23894,12
icsd_095959,K2O7P2Zn1,-6.24916,699.11271,48
icsd_095971,Cr1O4Y1,-7.92849,158.35982,12
icsd_095984,Ba1In2La2O7,-6.75465,728.59711,48
icsd_096025,Si2V1,-6.05931,115.42407,9
icsd_096026,Cr1Si2,-5.99275,108.14533,9
icsd_096077,Fe2O3,-6.96267,150.54218,20
icsd_096085,Cu1Ge1O3,-5.50797,197.66626,20
icsd_096086,Ba1Ni2O8V2,-6.85504,163.13655,13
icsd_096089,Au1S2V1,-4.76754,131.89006,8
icsd_096119,Mn3Sb1,-6.43731,64.08163,4
icsd_096132,F3La1,-6.67175,345.58631,24
icsd_096143,Fe1Sb2Ti5,-5.62215,284.22246,16
icsd_096224,Ga1Li1N2Sr1,-5.24923,389.911,30
icsd_096228,Ca2In1N1,-4.46897,177.29523,8
icsd_096247,Fe1Sb2Sc6,-5.50107,196.262,9
icsd_096248,Fe1Sb2Y6,-5.76395,241.67009,9
icsd_096265,Cd4Se6Si1,-3.29181,568.36363,22
icsd_096415,Cu6La4Mn1S10,-4.97751,406.61297,21
icsd_096416,Mo3N1Ni2,-6.47836,292.20241,24
icsd_096417,Co2Mo3N1,-6.74149,296.11411,24
icsd_096418,N1Pd2,-4.06416,61.26998,6
icsd_096422,Ge2Li4N6Sr3,-5.37836,194.15751,15
icsd_096428,Co1Na1O2,-5.41812,37.62617,4
icsd_096463,Ca1Ga1La1O4,-7.00201,433.6303,28
icsd_096477,Al1F6Li1Na2,-5.12487,212.99198,20
icsd_096485,C1Li2O3,-6.41942,88.16672,12
icsd_096508,Na2O9Sr1V3,-6.96276,812.56571,60
icsd_096543,P3Sr1,-5.11909,174.9821,8
icsd_096544,Ba1P8,-5.33176,392.57101,18
icsd_096597,Al3F19Pb5,-5.3179,738.19782,54
icsd_096612,O6Sb2Zn1,-5.79625,201.47979,18
icsd_096630,Ba6O17Ti4Y2,-7.58571,899.27869,58
icsd_096699,Cu1O2,-4.18756,46.83735,3
icsd_096721,Cr1P1Ti1,-6.83951,116.68272,9
icsd_096723,Bi2Br9Cs3,-3.08413,1054.95358,28
icsd_096727,F4Li1Y1,-6.2615,129.1626,12
icsd_096728,F4Li1Y1,-6.25983,125.01218,12
icsd_096729,O10Ru3Sr4,-6.36074,437.61148,34
icsd_096735,Al2Fe3O12Si3,-7.53063,760.95339,80
icsd_096736,Al2Fe3O12Si3,-7.53056,763.45679,80
icsd_096737,Al2Fe3O12Si3,-7.52668,760.51685,80
icsd_096738,Al2Fe3O12Si3,-7.52632,763.53635,80
icsd_096753,Hg3O6S1,-4.21747,431.02666,30
icsd_096774,Se1Ti2,-5.64126,589.78472,36
icsd_096775,Se1Ti2,-5.63738,589.33037,36
icsd_096819,Ca1O5Si1Sn1,-7.03804,186.66606,16
icsd_096905,Al9Fe1Mg3Si5,-4.02573,302.40709,18
icsd_096915,Ga1Li1Se2,-3.8888,367.75833,16
icsd_096941,Li7N4V1,-5.16643,222.92157,24
icsd_096942,Na6Sb4Tl1,-2.73258,1257.80315,44
icsd_096943,Ba4Bi3,-3.7518,587.12069,14
icsd_096944,Bi3Sr4,-3.58978,515.30353,14
icsd_096970,N2S1Zr2,-8.47106,72.16634,5
icsd_096971,N2S1Zr2,-8.48237,144.74577,10
icsd_097007,O5Sr1Ti2,-7.68148,788.80157,32
icsd_097016,Ge1La2Mg1O6,-7.29951,116.92852,10
icsd_097017,Ba6Mn5O16,-6.95431,749.77998,54
icsd_097028,Ba2Co1Mo1O6,-6.88096,132.18381,10
icsd_097029,Ba2Co1O6W1,-7.24045,133.25381,10
icsd_097041,Bi2O9Sr1Ta2,-7.6273,193.86153,14
icsd_097201,Cr2Mg1O4,-7.56773,144.38168,14
icsd_097250,Cr1Na1O6Si2,-7.15811,209.41823,20
icsd_097255,Cr1Na1O6Si2,-7.13922,200.78988,20
icsd_097256,Cr1Na1O6Si2,-7.14777,200.32568,20
icsd_097258,Cr1Na1O6Si2,-7.45604,199.05008,20
icsd_097288,Cl1Fe24K6S26,-5.35643,1110.73551,57
icsd_097289,K1Na2O15Si6Y1,-7.41789,680.07601,50
icsd_097372,B5Pd14Y2,-4.4802,593.46072,42
icsd_097382,Ge1Mg1N4Sr3,-5.63054,589.49184,36
icsd_097386,O1Pd2Zr4,-6.46056,482.76388,28
icsd_097387,O1Pd2Zr4,-6.46063,483.05004,28
icsd_097423,Bi1O4Ta1,-7.82437,329.30229,24
icsd_097426,Bi2Cs2S5Zn1,-3.96354,1175.03724,40
icsd_097427,Bi2Cd1Cs2S5,-3.89249,1220.81757,40
icsd_097429,Br7In4,-2.80193,773.64663,22
icsd_097430,Br7In4,-2.81406,1512.50815,44
icsd_097456,Na1P1Pd1S4,-4.32976,326.55071,14
icsd_097461,Ba1O3Zr1,-7.96951,73.87811,5
icsd_097465,Ca1O3Zr1,-8.02317,258.45315,20
icsd_097507,O12Rb2Te1W3,-7.23171,556.45452,36
icsd_097509,Bi1Br1O2Sr1,-5.42222,208.8093,10
icsd_097510,Bi1I1O2Sr1,-5.2901,227.95499,10
icsd_097511,Ba1Bi1I1O2,-5.32309,246.88961,10
icsd_097524,Ba6Na2O17Ru2V2,-6.57368,878.16598,58
icsd_097525,Ba6Mn2Na2O17Ru2,-6.34044,869.90598,58
icsd_097526,Ba6Na2O17Ru2V2,-6.57432,878.24381,58
icsd_097527,Ba6Cr2Na2O17Ru2,-6.44858,873.03657,58
icsd_097528,Ba6Mn2Na2O17Ru2,-6.33972,869.95938,58
icsd_097535,Cu2Fe2Ge4O13,-6.16942,499.00379,42
icsd_097538,Fe2Mo5Na3O16,-7.01574,628.07564,52
icsd_097539,Ba3Cr1S5,-5.29749,446.16714,18
icsd_097540,Ba3Cr2S6,-5.6326,515.89846,22
icsd_097545,Sb1Sn1Ti1,-4.88399,258.73563,12
icsd_097557,Cu1K1S4Y2,-5.5178,360.01093,16
icsd_097566,N4Si3,-8.03799,117.40572,14
icsd_097567,N4Si3,-8.08277,135.71535,14
icsd_097569,Ge3N4,-6.72642,161.78177,14
icsd_097584,Na2O3Ru1,-5.34382,271.17331,24
icsd_097662,Co1O6Sr2W1,-7.22555,247.73272,20
icsd_097675,B1O5P1Sr1,-7.48327,282.02997,24
icsd_097682,Mo2S2Sb1,-5.91888,186.78187,10
icsd_097713,Al6O11Sr2,-7.30024,899.52818,76
icsd_097743,Ge1Mn3,-5.01776,54.95435,4
icsd_097744,Mn1Mo1O6Sr2,-7.23461,256.22113,20
icsd_097760,Ag3P1Se4,-2.8604,326.66055,16
icsd_097762,Ba2Cu1O7Si2,-6.87285,364.6028,24
icsd_097851,Br3Cs1Pb1,-3.21859,796.65796,20
icsd_097852,Br3Cs1Pb1,-3.22536,202.262,5
icsd_097854,Br4Rb2Zn1,-2.83427,921.19982,28
icsd_097867,Mn3O4,-7.7364,254.94254,28
icsd_097948,Ba1O18V13,-7.961,322.86133,32
icsd_097949,O18Sr1V13,-7.9428,317.66912,32
icsd_097956,As3Na1O12Zr2,-6.96494,558.74896,36
icsd_097966,Cu2Se3Sn1,-3.42314,275.32151,12
icsd_097970,B2Ca1S4,-5.43926,1408.69456,84
icsd_097972,B2Ba1O6Ti1,-7.87804,119.21581,10
icsd_097995,I1K1O3,-4.43665,91.93662,5
icsd_097997,Hf3N4,-9.8218,150.44885,14
icsd_097998,N4Zr3,-9.05984,153.09101,14
icsd_098000,Bi1Cl1O3Se1,-5.04573,438.4834,24
icsd_098065,Hf1Mo2O8,-8.03164,283.72616,22
icsd_098084,Fe3O4,-7.06357,295.2305,28
icsd_098129,Co1Cu2O7Sr2Y1,-6.05642,336.12828,26
icsd_098140,Li3N2Sc1,-5.47795,506.78042,48
icsd_098167,Mo2O8Zr1,-7.88944,393.11402,22
icsd_098171,Co1Mn2O9Sr4,-6.69921,622.73909,48
icsd_098215,Ge9K4O20,-6.16446,830.809,66
icsd_098276,Ba1N7Si4Y1,-7.97,307.77043,26
icsd_098358,B6Ni23,-4.47565,311.52859,29
icsd_098380,Al1O4P1,-7.4667,176.75066,12
icsd_098403,Cu2K1Se2,-3.01036,109.57385,5
icsd_098405,Mo1P1Ru1,-6.76792,161.46277,12
icsd_098406,C1O2,-7.40016,114.67016,12
icsd_098407,C1O2,-7.40853,113.75302,12
icsd_098425,B1La1Pt2,-5.42183,208.57441,12
icsd_098427,As1La1,-5.57424,40.21031,2
icsd_098452,Ag2S1,-1.98558,228.20389,6
icsd_098453,Ag2S1,-1.98728,228.20389,6
icsd_098454,Ag2S1,-1.97859,228.20389,6
icsd_098476,Cu1Hf2Na1Se5,-5.31905,415.71916,18
icsd_098477,La3N6V2,-8.06903,154.12952,11
icsd_098483,Ba5Na2O14Ru3,-6.08451,722.54385,48
icsd_098494,In1La3N1,-5.46393,134.80842,5
icsd_098499,In1N1Sc3,-6.31713,88.01423,5
icsd_098514,Al2Ba1Ge2,-4.12583,479.63741,20
icsd_098515,Al2Ba1Ge2,-4.12196,117.81031,5
icsd_098521,B18Rb8S18,-5.37028,973.18834,44
icsd_098522,B18Cs8S18,-5.37217,1054.88472,44
icsd_098523,Ni13P3Sn8,-4.38102,1403.07505,96
icsd_098563,Nb2O9Zn4,-6.21173,329.49608,30
icsd_098564,Na2O5Si2,-6.76163,470.41011,36
icsd_098570,O4Si1Zr1,-8.3909,116.59112,12
icsd_098572,Al1B1O4Pb1,-7.17006,317.18511,28
icsd_098575,O15Sr1V6,-7.56378,1080.47091,88
icsd_098624,O9Sc2Se3,-6.48439,439.02549,28
icsd_098640,N2O1Si2,-7.94224,337.94024,40
icsd_098642,N2O1Si2,-7.93848,335.31195,40
icsd_098644,N2O1Si2,-7.76754,233.85246,30
icsd_098651,Na3O1P1S3,-4.56085,325.71615,16
icsd_098654,K1La1Te2,-4.39479,153.44059,4
icsd_098661,Hg1N3,-5.59161,261.48467,16
icsd_098666,Ga4Li1Y1,-3.71362,110.8951,6
icsd_098667,Ba5P9,-5.00169,761.13971,28
icsd_098668,Cl2Pt1,-2.92721,431.01547,18
icsd_098671,Hg2O5Te1,-4.19383,429.40913,32
icsd_098702,O13P2Pb8,-6.12059,771.42923,46
icsd_098707,K1Na1O5Si2,-6.74574,492.13725,36
icsd_098710,Na2O5Si2,-6.70419,505.4529,36
