id,composition,energyperatom,volume,num_sites
Li5I2P1_sg12_icsd_034831_1,Li5I2P1,-2.76378,1107.13455,32
Na1Al1O2_sg194_icsd_042927_2,Na1Al1O2,-3.63957,105.06615,8
Mg2La1Cl2Br5_sg2_icsd_047102_1,Mg2La1Cl2Br5,-2.835,1137.96,20
Zn1Sn1N2_sg135_icsd_612628_2,Zn1Sn1N2,-4.01788,539.57464,32
Zn2Sc2O5_sg164_icsd_041928_1,Zn2Sc2O5,-6.08016,116.94231,9
Na1W1Si1S4P1_sg54_icsd_157756_2,Na1W1Si1S4P1,-3.48789,1741.47288,32
Na2Ti2O1S4_sg62_icsd_158134_2,Na2Ti2O1S4,-3.72914,799.90748,36
Mg1Al1Cl5_sg57_icsd_016155_1,Mg1Al1Cl5,-2.92846,783.87765,28
K2Zr1N2_sg11_icsd_097682_1,K2Zr1N2,-2.46361,249.206,10
Zn4Zr1P4_sg137_icsd_601578_1,Zn4Zr1P4,-3.23773,322.5844,18
K1Y1Cd1I4O1_sg2_icsd_184601_3,K1Y1Cd1I4O1,-2.80826,1115.72766,16
Mg3La1N3_sg139_icsd_039205_1,Mg3La1N3,-4.71581,373.82985,28
Li2F1I1_sg137_icsd_245651_1,Li2F1I1,-2.88082,837.17622,32
Zn1Hg1S2_sg14_icsd_627631_2,Zn1Hg1S2,-2.53239,324.34066,16
Zn1Y1Ti1Br1S4_sg2_icsd_184601_13,Zn1Y1Ti1Br1S4,-4.74125,516.28731,16
Mg1Sc1Zn1I1O3_sg187_icsd_154682_18,Mg1Sc1Zn1I1O3,-3.3907,299.7062,7
K2Ge1Cl4S1_sg63_icsd_408854_2,K2Ge1Cl4S1,-2.9704,1040.72063,32
Mg4Si1P4_sg114_icsd_042035_1,Mg4Si1P4,-4.17119,350.81733,18
K2O1_sg162_icsd_170552_1,K2O1,-2.98734,1027.77553,18
Na1Cd1Si1Cl4P1_sg15_icsd_056862_8,Na1Cd1Si1Cl4P1,-2.52815,1037.3264,32
Mg1Si1O3_sg99_icsd_109294_2,Mg1Si1O3,-4.83401,58.14379,5
Zn1Y1Hf1I3O3_sg4_icsd_171662_9,Zn1Y1Hf1I3O3,-3.51155,1315.92451,18
Mg1Cl2_sg85_icsd_037036_1,Mg1Cl2,-3.30742,611.13967,30
K2W1Si1N4_sg2_icsd_055368_1,K2W1Si1N4,-6.22953,291.45506,16
K1Zr1Ge1Br1O4_sg14_icsd_048020_7,K1Zr1Ge1Br1O4,-4.29488,713.39979,32
Zn1Hf1Cd1O4_sg216_icsd_020805_3,Zn1Hf1Cd1O4,-5.20234,804.43879,28
Li3P1_sg148_icsd_074517_1,Li3P1,-2.949,545.48,24
Zn1Br2_sg120_icsd_170517_1,Zn1Br2,-2.23722,3046.27638,48
Li1Y1La1I5O1_sg129_icsd_420040_18,Li1Y1La1I5O1,-3.11229,690.57345,18
Mg1Ti1O3_sg64_icsd_056702_1,Mg1Ti1O3,-7.22292,557.19567,40
Mg2Cl1P1_sg141_icsd_027090_2,Mg2Cl1P1,-3.61203,326.75882,16
K1Cd1Al1N1P1_sg62_icsd_409579_26,K1Cd1Al1N1P1,-0.91079,1253.18148,20
Zn1Cd1Sn1I5N1_sg11_icsd_166586_17,Zn1Cd1Sn1I5N1,-0.9396,1036.45905,18
Zn1Al2S1N2_sg139_icsd_056653_2,Zn1Al2S1N2,-3.43224,236.86872,12
Zn1Zr1P2_sg17_icsd_093040_2,Zn1Zr1P2,-4.24168,199.06351,8
Li2Ge1Br6_sg193_icsd_420297_1,Li2Ge1Br6,-2.39676,556.92995,18
Li4Br1P1_sg52_icsd_410194_2,Li4Br1P1,-2.88277,631.03583,24
Mg2Hf1O4_sg2_icsd_081144_1,Mg2Hf1O4,-7.20988,249.12049,21
Na1Cl1_sg194_icsd_163950_2,Na1Cl1,-3.35192,112.63089,4
Na1Sc1Sn1Br5P1_sg129_icsd_420040_2,Na1Sc1Sn1Br5P1,-2.68801,715.82071,18
Zn3Cl2O2_sg147_icsd_024371_2,Zn3Cl2O2,-2.506,640.59,28
Mg1Sc1Hg1I1O3_sg174_icsd_248042_20,Mg1Sc1Hg1I1O3,-2.72017,243.99553,7
Li1Ge1F5_sg11_icsd_035044_2,Li1Ge1F5,-3.86161,159.92449,14
Na2Zr1N1P1_sg29_icsd_048024_4,Na2Zr1N1P1,-4.27503,528.86424,20
K1Cd1Hg1O1N1_sg11_icsd_094400_42,K1Cd1Hg1O1N1,-0.92344,617.77526,10
Zn1Al2S1N2_sg12_icsd_250176_2,Zn1Al2S1N2,-2.99865,767.92488,24
Mg3Sc2P4_sg54_icsd_248122_1,Mg3Sc2P4,-1.80412,1905.72134,36
Zn1La1Sb1F4P2_sg62_icsd_167006_4,Zn1La1Sb1F4P2,-3.92859,689.9308,36
Mg1Al2O4_sg12_icsd_061084_1,Mg1Al2O4,-3.19074,181.49966,14
Mg1B2O4_sg139_icsd_167660_1,Mg1B2O4,-4.14063,131.68269,14
Zn1I2_sg71_icsd_082643_1,Zn1I2,-1.41839,374.46949,12
Li1Sc1Sb1P3_sg12_icsd_417102_6,Li1Sc1Sb1P3,-4.54037,506.07555,24
Zn2Sn1O4_sg108_icsd_423996_1,Zn2Sn1O4,-3.41146,347.03791,28
K1Hg1Al1N1P1_sg62_icsd_409579_2,K1Hg1Al1N1P1,-2.10387,1286.39325,20
Li1Sc1Cl4_sg79_icsd_419181_2,Li1Sc1Cl4,-2.9431,365.00082,12
Li2Hf1I6_sg136_icsd_201756_1,Li2Hf1I6,-3.31812,745.52587,18
Na1Sc1Y1F1O3_sg5_icsd_201040_2,Na1Sc1Y1F1O3,-3.92375,703.25118,28
Na2Zn1Br4_sg15_icsd_202627_1,Na2Zn1Br4,-2.45957,879.33958,28
Mg1Hf2O5_sg15_icsd_202394_1,Mg1Hf2O5,-8.50784,400.5141,32
Zn2Ge1O4_sg11_icsd_079930_1,Zn2Ge1O4,-4.31065,181.29311,14
Zn1Hf1Cd1O4_sg60_icsd_200774_1,Zn1Hf1Cd1O4,-5.19534,438.93868,28
Mg1Hf1N2_sg10_icsd_165971_1,Mg1Hf1N2,-6.96892,91.86097,8
Mg2W1S5_sg140_icsd_073666_1,Mg2W1S5,-4.27335,591.99782,32
Na1Ti1Sb2P5_sg47_icsd_247220_2,Na1Ti1Sb2P5,-3.78469,233.31585,9
Zn1Ge1F2S2_sg139_icsd_056653_3,Zn1Ge1F2S2,-2.68628,227.49203,12
Zn1Hf1Cd1O4_sg198_icsd_400003_6,Zn1Hf1Cd1O4,-5.44738,512.00109,28
Na1B1Cl4_sg152_icsd_413436_2,Na1B1Cl4,-3.43516,479.87939,18
Zn1Zr1P2_sg127_icsd_084003_1,Zn1Zr1P2,-4.67591,153.37284,8
Zn1Hg1S2_sg13_icsd_075227_2,Zn1Hg1S2,-2.38556,180.29799,8
Zn1F2_sg162_icsd_170552_1,Zn1F2,-3.48951,456.51675,18
Zn1Sc2La1Cl1S5_sg2_icsd_027304_5,Zn1Sc2La1Cl1S5,-4.58407,577.21401,20
Zn1S1_sg71_icsd_095835_2,Zn1S1,-0.16803,460.83965,8
Na1Sc1S2_sg115_icsd_183790_2,Na1Sc1S2,-4.96981,102.58535,4
Zn3Cl1Br5_sg58_icsd_073881_1,Zn3Cl1Br5,-2.0685,914.95158,36
Zn2Ge1O4_sg84_icsd_155153_1,Zn2Ge1O4,-4.1998,464.79837,28
Zn2Ge1O4_sg55_icsd_181325_1,Zn2Ge1O4,-5.25697,147.10611,14
Mg1Ti1W1O5S1_sg2_icsd_250117_17,Mg1Ti1W1O5S1,-3.89514,471.78804,18
Na1Cl1_sg141_icsd_614793_1,Na1Cl1,-2.80001,366.38523,16
Li3W1P3_sg12_icsd_048004_2,Li3W1P3,-4.07058,407.40797,28
Na1Sc1S2_sg194_icsd_042927_2,Na1Sc1S2,-3.70698,176.30686,8
Na2Hg1Sn1O4_sg14_icsd_081304_2,Na2Hg1Sn1O4,-3.099,1247.78307,32
Na2Ge2S5_sg12_icsd_260368_2,Na2Ge2S5,-2.01104,962.29338,18
Li1Zn2I2N1_sg36_icsd_413428_2,Li1Zn2I2N1,-1.5395,867.93153,24
Mg1Si1O3_sg194_icsd_154181_2,Mg1Si1O3,-4.60265,119.99308,10
Mg1Y1F4I1_sg15_icsd_183878_4,Mg1Y1F4I1,-2.76607,1054.20521,28
Na1Al1Sb1Br3N2_sg176_icsd_095740_4,Na1Al1Sb1Br3N2,-1.54689,1122.84846,16
Na5Hg2P3_sg12_icsd_245985_1,Na5Hg2P3,-1.761,1254.22,40
Zn3Cd1O4_sg63_icsd_056817_1,Zn3Cd1O4,-3.78827,424.36565,32
K3Al2N3_sg12_icsd_414173_2,K3Al2N3,-3.123,595.12,32
Li4Br1I3_sg140_icsd_281417_1,Li4Br1I3,-2.02099,971.32107,32
Na1Al1O2_sg5_icsd_416669_1,Na1Al1O2,-1.62147,593.17726,16
Zn1Ge1N2_sg119_icsd_150822_1,Zn1Ge1N2,-5.01189,95.16011,8
Mg2B1Sb1N4_sg122_icsd_069317_1,Mg2B1Sb1N4,-3.77102,1170.72371,32
Na1Cd1I3_sg38_icsd_014363_2,Na1Cd1I3,-1.47546,439.39425,10
Li1Hg1Sb1I5P1_sg99_icsd_087466_20,Li1Hg1Sb1I5P1,-1.90245,388.5537,9
Zn1Br2_sg79_icsd_024624_1,Zn1Br2,-1.75031,157.4523,6
Zn2I2O1_sg194_icsd_422525_2,Zn2I2O1,-1.43363,328.83649,10
Na2Al1Cl5_sg2_icsd_074886_1,Na2Al1Cl5,-3.47231,1123.05148,32
Na1Al1O2_sg140_icsd_600748_1,Na1Al1O2,-5.83333,162.96519,16
Mg1Sb1I4P1_sg63_icsd_097767_6,Mg1Sb1I4P1,-2.09338,1275.92922,28
Zn1Al2S1N2_sg36_icsd_413428_1,Zn1Al2S1N2,-5.84863,321.80893,24
Mg1Si1O3_sg65_icsd_087827_1,Mg1Si1O3,-5.06523,204.53017,20
Na1Ti2W1P5_sg55_icsd_075081_1,Na1Ti2W1P5,-4.44077,1041.64045,36
Zn1Zr1P2_sg113_icsd_160121_2,Zn1Zr1P2,-5.02691,161.40603,8
Zn1Sb1F1N2_sg194_icsd_261890_6,Zn1Sb1F1N2,-3.19506,175.97045,10
Zn3Hf1I4P2_sg9_icsd_033271_1,Zn3Hf1I4P2,-1.928,1605.26,40
Zn1Sb1F1N2_sg12_icsd_415307_4,Zn1Sb1F1N2,-3.26254,316.50105,20
Na1Sc1S2_sg92_icsd_030249_1,Na1Sc1S2,-5.2106,467.46043,16
Na1Al1O2_sg163_icsd_075971_1,Na1Al1O2,-5.64289,77.25676,8
K3N1_sg12_icsd_246170_1,K3N1,-2.138,458.2,16
K1Sb1N2_sg154_icsd_069739_1,K1Sb1N2,-4.24235,263.79537,12
Li1Hg1P1S4_sg59_icsd_086654_6,Li1Hg1P1S4,-2.94356,259.49234,14
Na5Hg2P3_sg8_icsd_245978_1,Na5Hg2P3,-1.754,604.16,20
Mg5Cd1P4_sg35_icsd_158278_1,Mg5Cd1P4,-2.61,553.21,20
Zn2Ge1O4_sg74_icsd_040664_1,Zn2Ge1O4,-5.16561,298.11539,28
Mg1Hg2N2_sg63_icsd_412224_1,Mg1Hg2N2,-1.48696,527.35688,20
K1Cd1Cl3_sg65_icsd_033664_1,K1Cd1Cl3,-1.9503,362.42584,10
K1Sn1Br2N1_sg63_icsd_040773_6,K1Sn1Br2N1,-2.4523,801.55163,20
Mg4Si1P4_sg1_icsd_079005_1,Mg4Si1P4,-3.60165,196.77575,9
Mg1Y1F3S1_sg62_icsd_380105_4,Mg1Y1F3S1,-4.34943,705.08857,24
Na5Cl3O1_sg127_icsd_035285_1,Na5Cl3O1,-3.29623,438.00462,18
Li4Ti1O4_sg4_icsd_245442_1,Li4Ti1O4,-4.57407,523.13434,18
Mg1Sc1Zn1F4N1_sg2_icsd_183876_15,Mg1Sc1Zn1F4N1,-5.2159,257.7791,16
Zn1La2Hg2P4_sg21_icsd_080195_2,Zn1La2Hg2P4,-3.33369,619.20916,18
Mg1B2O4_sg164_icsd_660273_1,Mg1B2O4,-5.88781,120.20645,14
Li1B1O2_sg77_icsd_169858_2,Li1B1O2,-2.53091,203.34436,16
K1Si1Cl2I3_sg123_icsd_055536_2,K1Si1Cl2I3,-2.19371,291.44868,7
K1Sb1N2_sg187_icsd_074703_2,K1Sb1N2,-4.26386,65.66399,4
Zn2La2O5_sg46_icsd_051319_1,Zn2La2O5,-6.38269,522.25718,36
Na2Ti2O1S4_sg12_icsd_071624_1,Na2Ti2O1S4,-4.47023,762.3452,36
K1Hg1B1O3_sg12_icsd_417102_2,K1Hg1B1O3,-3.40902,386.67615,24
Mg1Cl2_sg24_icsd_075664_1,Mg1Cl2,-3.5219,845.06131,24
K4Sn1O4_sg87_icsd_026226_1,K4Sn1O4,-4.07397,342.63958,18
Mg4Hf1P4_sg82_icsd_245425_2,Mg4Hf1P4,-0.88901,958.91606,18
Na1Y2Cl7_sg14_icsd_200871_1,Na1Y2Cl7,-4.481,2123.0,40
Mg3N1P1_sg32_icsd_033194_2,Mg3N1P1,-4.21689,624.00918,40
Li1B1O2_sg138_icsd_105934_2,Li1B1O2,-4.30858,118.26933,16
K4Cd1N2_sg88_icsd_083386_1,K4Cd1N2,-2.13573,967.93871,28
Zn1Si1N2_sg36_icsd_001545_1,Zn1Si1N2,-4.6381,186.05,16
Li1Si1Cl5_sg15_icsd_156312_2,Li1Si1Cl5,-3.58721,719.71109,28
Zn1Cd1O2_sg67_icsd_075515_2,Zn1Cd1O2,-3.85852,215.42999,16
Na6N1P1_sg9_icsd_155691_2,Na6N1P1,-2.09095,1202.21327,32
Mg1Hf1P1Cl1O5_sg129_icsd_050988_22,Mg1Hf1P1Cl1O5,-5.4842,297.41126,18
Na2Zn2S3_sg57_icsd_174629_2,Na2Zn2S3,-2.203,557.16,28
Na1La1Sn1S4_sg15_icsd_183878_3,Na1La1Sn1S4,-3.17584,1322.17096,28
K1Zr1Zn1F5O1_sg62_icsd_081588_10,K1Zr1Zn1F5O1,-4.05327,889.34767,36
Li1B1Sb1N2P1_sg29_icsd_261213_12,Li1B1Sb1N2P1,-3.90469,2254.77626,48
Li1Zr1Sb1I1P3_sg174_icsd_248042_23,Li1Zr1Sb1I1P3,-3.05884,236.06653,7
Li2F1I1_sg15_icsd_065483_1,Li2F1I1,-3.32258,654.3468,32
Zn2Sn1O4_sg166_icsd_168670_1,Zn2Sn1O4,-4.74908,286.78339,21
Mg1Hf1O3_sg26_icsd_039624_1,Mg1Hf1O3,-7.43071,209.04681,20
Mg1Si1I4S1_sg62_icsd_421845_3,Mg1Si1I4S1,-1.73751,1199.01331,28
Li2F1I1_sg11_icsd_026341_2,Li2F1I1,-1.53474,465.36877,8
Li3W1P3_sg200_icsd_000426_1,Li3W1P3,-3.45857,111.19188,7
Li1F1_sg42_icsd_069042_2,Li1F1,-4.68366,248.87458,16
Zn2W1O3S2_sg194_icsd_089517_2,Zn2W1O3S2,-4.919,207.25,16
Mg1Hf1O3_sg11_icsd_162834_2,Mg1Hf1O3,-6.64588,230.08032,20
Zn1Al1I1S2_sg62_icsd_038636_2,Zn1Al1I1S2,-2.24372,563.00392,20
Na1La1Hg1O3_sg19_icsd_180450_1,Na1La1Hg1O3,-4.78885,422.18298,24
Mg1Cl2_sg22_icsd_089236_1,Mg1Cl2,-3.32488,558.88455,12
Mg1Al1Br1I4_sg57_icsd_081858_6,Mg1Al1Br1I4,-2.00602,1193.06934,28
Li2Hf1N2_sg57_icsd_074500_2,Li2Hf1N2,-3.37376,263.71092,20
Zn1Zr1P2_sg146_icsd_174547_2,Zn1Zr1P2,-4.77841,250.61374,12
Zn2I2O1_sg12_icsd_411341_2,Zn2I2O1,-2.3434,316.37106,10
Mg2Si1S4_sg79_icsd_012104_1,Mg2Si1S4,-4.01785,635.35354,28
Na1Sc1S2_sg129_icsd_246945_1,Na1Sc1S2,-5.01989,218.75333,8
Mg1Y1F4I1_sg216_icsd_020805_5,Mg1Y1F4I1,-5.49405,819.06544,28
Li4Cl1N1_sg36_icsd_165838_2,Li4Cl1N1,-3.77161,353.9153,24
Li2Cd2Br4S1_sg33_icsd_023111_1,Li2Cd2Br4S1,-2.0762,1601.30772,36
Na1La1Sn1S4_sg136_icsd_079482_2,Na1La1Sn1S4,-4.05617,1502.33774,28
Mg3I3P1_sg186_icsd_043478_2,Mg3I3P1,-2.10521,474.40784,14
Na1Cd1I3_sg12_icsd_415955_2,Na1Cd1I3,-1.817,1151.79317,20
Mg2B1Sb1N4_sg34_icsd_082144_1,Mg2B1Sb1N4,-5.08776,419.86781,32
K1Sn1I5_sg2_icsd_084289_2,K1Sn1I5,-1.75859,1960.97624,42
Na1Sc1S2_sg63_icsd_410733_1,Na1Sc1S2,-4.73695,714.72343,32
Zn1Al1Br3O1_sg33_icsd_098000_1,Zn1Al1Br3O1,-2.03888,1104.0031,24
Na1La1Al1Br4P1_sg2_icsd_183876_17,Na1La1Al1Br4P1,-2.83604,677.11545,16
Mg1Hg1F4_sg11_icsd_093052_1,Mg1Hg1F4,-3.30758,184.83879,12
Li1F1_sg136_icsd_654407_2,Li1F1,-4.7981,91.0099,8
Mg1Y1F4I1_sg180_icsd_038167_5,Mg1Y1F4I1,-4.82178,596.8818,21
Li1Hg1Br3_sg65_icsd_033664_1,Li1Hg1Br3,-1.8194,270.17489,10
K1Cd1Ge1F1I6_sg4_icsd_159098_14,K1Cd1Ge1F1I6,-2.02777,778.80482,20
Li3W2N3P2_sg139_icsd_054042_1,Li3W2N3P2,-5.512,391.47,20
K1Sn1Br2N1_sg63_icsd_413290_4,K1Sn1Br2N1,-2.11867,641.94702,20
Zn1Cl2_sg187_icsd_024316_1,Zn1Cl2,-2.5386,259.76767,12
Li1W1Cl4P1_sg164_icsd_020785_5,Li1W1Cl4P1,-3.35683,317.59726,14
K1Al1I4_sg11_icsd_093052_2,K1Al1I4,-2.04609,601.55788,12
Li4Ti1Ge1N4_sg216_icsd_169537_2,Li4Ti1Ge1N4,-3.10261,573.35159,40
Mg1Zr2O5_sg9_icsd_407955_1,Mg1Zr2O5,-7.10563,383.46115,32
Na2Zr1Ge1O5_sg123_icsd_086837_2,Na2Zr1Ge1O5,-5.22496,117.19569,9
Mg1Zr1F2S2_sg58_icsd_411460_2,Mg1Zr1F2S2,-3.49771,316.47818,12
Mg1Sc1Zn1F4N1_sg15_icsd_087663_22,Mg1Sc1Zn1F4N1,-3.51752,646.20224,32
K1Cd1Cl3_sg12_icsd_061395_1,K1Cd1Cl3,-2.73109,713.72414,20
Zn1Sn1S3_sg166_icsd_099682_1,Zn1Sn1S3,-3.10046,1249.66607,45
Na3Al1O3_sg148_icsd_100599_2,Na3Al1O3,-3.5647,219.2225,14
Zn1Y2O4_sg135_icsd_041226_1,Zn1Y2O4,-6.67454,498.77351,28
Li3La1S3_sg198_icsd_000645_2,Li3La1S3,-3.3274,531.21765,28
Mg2Cl1P1_sg28_icsd_071842_2,Mg2Cl1P1,-2.53545,404.42892,16
Mg1Sc1Zn1F4N1_sg2_icsd_094532_14,Mg1Sc1Zn1F4N1,-2.88319,425.66225,16
Li1Ge1F5_sg2_icsd_084289_1,Li1Ge1F5,-4.4744,462.74463,42
K1Sb1N2_sg146_icsd_174547_2,K1Sb1N2,-4.60162,195.9363,12
Na6Br3P1_sg58_icsd_001106_1,Na6Br3P1,-2.725,1119.02,40
K4Cd1N2_sg194_icsd_632807_1,K4Cd1N2,-2.31428,901.32273,28
Mg3N1P1_sg204_icsd_240449_1,Mg3N1P1,-4.41349,582.4224,40
Na1La1Al1Br4P1_sg15_icsd_040522_6,Na1La1Al1Br4P1,-3.16544,1285.91831,32
Zn1Al1I1S2_sg67_icsd_200213_3,Zn1Al1I1S2,-2.47335,574.5833,20
Na5Br1I4_sg11_icsd_300175_1,Na5Br1I4,-2.177,870.63,20
Zn1Hf1Al2P4_sg123_icsd_073940_2,Zn1Hf1Al2P4,-3.84199,199.92205,8
K1Hg1B1O3_sg12_icsd_075074_1,K1Hg1B1O3,-3.64634,332.61964,24
Na1Sc1Sn1Br5P1_sg129_icsd_422708_1,Na1Sc1Sn1Br5P1,-3.15394,717.46628,18
Mg1Al1Cl5_sg15_icsd_407832_1,Mg1Al1Cl5,-3.13731,547.34582,28
K2Hg2F3P1_sg11_icsd_415798_1,K2Hg2F3P1,-2.593,512.64,16
Mg1Ti1W1O5S1_sg2_icsd_167609_7,Mg1Ti1W1O5S1,-5.6012,342.41832,18
Zn1Ge1O3_sg194_icsd_159176_1,Zn1Ge1O3,-5.03547,337.24795,30
Li3B1Br3P1_sg186_icsd_416028_1,Li3B1Br3P1,-1.47695,1005.46016,16
Na1Sc1F2O1_sg4_icsd_169122_6,Na1Sc1F2O1,-3.43685,250.33409,10
Mg1Sn1Cl2O2_sg62_icsd_414006_2,Mg1Sn1Cl2O2,-3.21886,759.85425,24
Na1Hf1I2P1_sg12_icsd_411138_3,Na1Hf1I2P1,-3.0175,587.56402,20
Mg1Hg2N2_sg194_icsd_068141_2,Mg1Hg2N2,-1.98922,178.4989,10
Li1Y1I4_sg12_icsd_000821_2,Li1Y1I4,-3.56739,1045.79052,24
Na3Y2N3_sg200_icsd_636729_2,Na3Y2N3,-3.323,682.7,32
Zn1La2S4_sg139_icsd_069853_1,Zn1La2S4,-5.27495,327.41118,14
K3P1_sg71_icsd_167554_1,K3P1,-2.324,255.54,8
Zn1Al1I1S2_sg12_icsd_415307_4,Zn1Al1I1S2,-2.36903,479.25858,20
Na1Hg1Cl1Br2_sg12_icsd_172782_3,Na1Hg1Cl1Br2,-2.17776,605.73567,20
Mg1Hf1Cl6_sg29_icsd_170334_2,Mg1Hf1Cl6,-3.27043,1199.09229,32
K1Sb1I4O1_sg15_icsd_183878_4,K1Sb1I4O1,-2.35994,1371.92791,28
K1Sc2Cl5O1_sg62_icsd_155081_1,K1Sc2Cl5O1,-3.60659,803.01264,36
Zn1Zr1S3_sg69_icsd_180418_1,Zn1Zr1S3,-4.26396,770.38845,40
Mg3N1P1_sg182_icsd_020012_2,Mg3N1P1,-3.87756,181.63432,10
Na1Sb1O3_sg30_icsd_071309_2,Na1Sb1O3,-3.04956,397.42036,20
Li2Sb1Cl7_sg14_icsd_200871_1,Li2Sb1Cl7,-2.822,1228.63,40
Li2Sn2O5_sg33_icsd_037173_1,Li2Sn2O5,-4.99957,425.87703,36
K1Ge1P1Br1N3_sg187_icsd_262231_8,K1Ge1P1Br1N3,-3.1085,229.88453,7
Na2O1_sg38_icsd_051242_1,Na2O1,-1.79288,313.58599,6
Zn1Sn1S3_sg204_icsd_240449_1,Zn1Sn1S3,-3.10143,996.62472,40
Li1F1_sg139_icsd_023719_2,Li1F1,-4.27727,87.10153,8
K1Zn1Ge1Cl7_sg52_icsd_079072_1,K1Zn1Ge1Cl7,-2.7778,1017.48464,40
Na1Sb2Br3S4_sg58_icsd_033279_1,Na1Sb2Br3S4,-2.349,1113.72,40
K3Al2N3_sg193_icsd_108450_2,K3Al2N3,-2.264,385.6,16
Li1Hg1Br3_sg11_icsd_061338_2,Li1Hg1Br3,-2.12933,604.8692,20
Mg1Hf1P1Cl1O5_sg62_icsd_281591_11,Mg1Hf1P1Cl1O5,-3.9517,1139.77085,36
Zn1Ti1Cl3Br3_sg12_icsd_173735_3,Zn1Ti1Cl3Br3,-2.54001,2570.68303,32
Na1Sc1Y1F1O3_sg129_icsd_086428_13,Na1Sc1Y1F1O3,-5.83715,257.30285,14
K1Ge1P1Br1N3_sg187_icsd_154682_24,K1Ge1P1Br1N3,-3.36157,248.75845,7
Mg2B1Sb1N4_sg12_icsd_000484_2,Mg2B1Sb1N4,-4.84647,192.93038,16
Li1Hf1Zn1F4N1_sg2_icsd_183876_4,Li1Hf1Zn1F4N1,-3.09668,362.06427,16
Zn1Si1Br2O2_sg12_icsd_250176_1,Zn1Si1Br2O2,-3.11958,913.86738,24
Zn1I2_sg73_icsd_168207_1,Zn1I2,-1.38093,2769.92221,48
Li1Hg1Br3_sg59_icsd_022064_1,Li1Hg1Br3,-2.00208,1389.63091,40
Na1La1Sn1S4_sg146_icsd_046004_5,Na1La1Sn1S4,-3.698,1937.3547,42
Mg1Sc1Zn1I1O3_sg187_icsd_154682_6,Mg1Sc1Zn1I1O3,-3.01311,225.07317,7
Li1Y2F4P1_sg113_icsd_059921_1,Li1Y2F4P1,-3.91197,717.81009,16
Na1Sc1F2O1_sg4_icsd_169122_2,Na1Sc1F2O1,-3.29048,226.3872,10
Na1Hf1I2P1_sg55_icsd_172785_6,Na1Hf1I2P1,-2.84856,1494.78315,40
K4W1S5_sg12_icsd_418339_1,K4W1S5,-1.89,828.07,20
Mg1Hg2N2_sg71_icsd_085406_2,Mg1Hg2N2,-2.43711,518.07246,30
Mg1O1_sg71_icsd_423831_2,Mg1O1,-2.83242,193.01553,16
Mg1Sc1Hg1I1O3_sg26_icsd_075401_15,Mg1Sc1Hg1I1O3,-3.73043,444.54224,14
Na2Hf2S5_sg65_icsd_023084_1,Na2Hf2S5,-2.54395,490.52366,18
Zn1Cd1O2_sg187_icsd_152483_1,Zn1Cd1O2,-3.45476,52.09007,4
Zn2Ge1O4_sg121_icsd_151955_1,Zn2Ge1O4,-5.06768,166.75154,14
K3N1_sg15_icsd_047120_1,K3N1,-2.383,1192.43,32
Li1F1_sg40_icsd_002431_1,Li1F1,-4.55298,71.15996,8
Mg1Zr1F2S2_sg29_icsd_027929_1,Mg1Zr1F2S2,-4.457,730.01651,24
Mg3Sc1N2P1_sg59_icsd_033261_1,Mg3Sc1N2P1,-2.13739,544.80838,14
Zn1I2_sg54_icsd_170551_1,Zn1I2,-1.6535,1548.32242,24
Li1I1_sg127_icsd_009204_2,Li1I1,-2.08658,128.72654,4
Li3Ti1Al1F1P3_sg29_icsd_010318_6,Li3Ti1Al1F1P3,-2.96459,836.87286,36
K1Cl1_sg12_icsd_053456_1,K1Cl1,-3.11644,500.29155,16
Na2Zr1N1P1_sg36_icsd_422280_5,Na2Zr1N1P1,-3.3406,440.40224,20
Na3Zn1Cl3I2_sg189_icsd_076297_1,Na3Zn1Cl3I2,-2.115,273.58,9
Mg1Ti1W1O5S1_sg2_icsd_167609_9,Mg1Ti1W1O5S1,-4.97076,313.91083,18
K2Al2F2O3_sg139_icsd_181389_2,K2Al2F2O3,-3.2053,344.21898,18
Mg1Br2_sg187_icsd_024316_1,Mg1Br2,-2.93106,331.07576,12
K1Y1Sb1N3_sg61_icsd_020656_5,K1Y1Sb1N3,-3.60025,987.65794,48
K1Cl1_sg194_icsd_044992_2,K1Cl1,-3.38055,128.87504,4
Mg1Zr1Cl6_sg116_icsd_025025_1,Mg1Zr1Cl6,-3.80625,432.37886,16
Li1Sn1I3O1_sg12_icsd_075074_6,Li1Sn1I3O1,-2.54679,822.65174,24
Li1Y1Hg1Br4I2_sg11_icsd_079805_3,Li1Y1Hg1Br4I2,-2.46355,667.76577,18
Mg1B2O4_sg14_icsd_056584_1,Mg1B2O4,-4.53471,263.1781,28
Na5Cl3O1_sg12_icsd_023632_1,Na5Cl3O1,-2.88192,1008.31583,36
Li1Sc1Sb1P3_sg2_icsd_032726_5,Li1Sc1Sb1P3,-3.43962,797.42372,24
Zn1Cd1O2_sg55_icsd_642437_1,Zn1Cd1O2,-3.10578,627.03771,48
Mg1Y1Sb1O4S1_sg62_icsd_261343_24,Mg1Y1Sb1O4S1,-4.51187,745.63204,32
Mg1Y1F4I1_sg140_icsd_097456_3,Mg1Y1F4I1,-4.15374,849.61575,28
Mg1F2_sg64_icsd_015673_1,Mg1F2,-4.53354,211.9161,12
Li1Hg1P1S4_sg2_icsd_180390_1,Li1Hg1P1S4,-1.99689,581.45877,14
