id,composition,energyperatom,volume,num_sites
Mg2Cl1P1_sg71_icsd_170343_2,Mg2Cl1P1,-3.66064,688.24927,32
Mg2Cl1P1_sg71_icsd_632270_1,Mg2Cl1P1,-3.37673,1165.24131,48
Mg2Cl1P1_sg71_icsd_632270_2,Mg2Cl1P1,-3.10066,1034.15658,48
Mg2Cl1P1_sg72_icsd_046022_1,Mg2Cl1P1,-3.3719,783.65736,32
Mg2Cl1P1_sg72_icsd_046022_2,Mg2Cl1P1,-3.31996,767.28936,32
Mg2Cl1P1_sg74_icsd_152544_1,Mg2Cl1P1,-3.37236,407.26699,16
Mg2Cl1P1_sg74_icsd_152544_2,Mg2Cl1P1,-3.36257,348.15874,16
Mg2Cl1P1_sg76_icsd_063063_1,Mg2Cl1P1,-3.47608,457.29237,16
Mg2Cl1P1_sg76_icsd_063063_2,Mg2Cl1P1,-3.64457,332.64498,16
Mg2Cl1P1_sg77_icsd_169858_2,Mg2Cl1P1,-3.62068,334.17248,16
Mg2Cl1P1_sg7_icsd_248117_1,Mg2Cl1P1,-3.56007,670.94742,32
Mg2Cl1P1_sg82_icsd_153485_1,Mg2Cl1P1,-3.41386,738.11894,32
Mg2Cl1P1_sg82_icsd_168792_1,Mg2Cl1P1,-3.51502,865.58233,32
Mg2Cl1P1_sg82_icsd_168792_2,Mg2Cl1P1,-3.25111,728.14954,32
Mg2Cl1P1_sg82_icsd_173179_1,Mg2Cl1P1,-3.46522,716.63337,32
Mg2Cl1P1_sg86_icsd_002716_1,Mg2Cl1P1,-3.48532,836.7401,32
Mg2Cl1P1_sg86_icsd_002716_2,Mg2Cl1P1,-3.54774,881.14622,32
Mg2Cl1P1_sg87_icsd_167358_1,Mg2Cl1P1,-3.5688,860.94784,32
Mg2Cl1P1_sg87_icsd_167358_2,Mg2Cl1P1,-3.59483,682.25927,32
Mg2Cl1P1_sg8_icsd_026764_2,Mg2Cl1P1,-3.41998,179.95974,8
Mg2Cl1P1_sg8_icsd_169981_2,Mg2Cl1P1,-3.50624,166.65103,8
Mg2Cl1P1_sg96_icsd_401086_1,Mg2Cl1P1,-3.40796,1174.68425,48
Mg2Cl1P1_sg9_icsd_016578_1,Mg2Cl1P1,-3.63084,782.56897,32
Mg2Cl1P1_sg9_icsd_016578_2,Mg2Cl1P1,-3.64307,703.46244,32
Mg2Ge2I3N3_sg139_icsd_054042_1,Mg2Ge2I3N3,-3.34164,504.959,20
Mg2Ge2I3N3_sg139_icsd_054042_2,Mg2Ge2I3N3,-3.27657,386.9912,20
Mg2Ge2O3N2_sg12_icsd_421736_1,Mg2Ge2O3N2,-5.89767,496.56279,36
Mg2Ge2O3N2_sg12_icsd_421736_2,Mg2Ge2O3N2,-5.66624,435.68591,36
Mg2Ge2O3N2_sg12_icsd_421736_3,Mg2Ge2O3N2,-5.97886,515.73866,36
Mg2Ge2O3N2_sg12_icsd_421736_4,Mg2Ge2O3N2,-5.41277,517.43584,36
Mg2Ge2O3N2_sg12_icsd_421736_5,Mg2Ge2O3N2,-5.64288,565.76359,36
Mg2Ge2O3N2_sg12_icsd_421736_6,Mg2Ge2O3N2,-5.88994,557.52854,36
Mg2Ge2O3N2_sg139_icsd_081795_1,Mg2Ge2O3N2,-5.47934,246.50968,18
Mg2Ge2O3N2_sg139_icsd_081795_2,Mg2Ge2O3N2,-5.52735,252.239,18
Mg2Ge2O3N2_sg139_icsd_081795_4,Mg2Ge2O3N2,-5.47177,227.97624,18
Mg2Ge2O3N2_sg139_icsd_081795_6,Mg2Ge2O3N2,-5.59948,294.10698,18
Mg2Ge2O3N2_sg139_icsd_181389_5,Mg2Ge2O3N2,-5.33328,245.6953,18
Mg2Ge2O3N2_sg139_icsd_181389_6,Mg2Ge2O3N2,-5.61127,250.56998,18
Mg2Ge2O3N2_sg2_icsd_412076_1,Mg2Ge2O3N2,-6.24839,436.91433,36
Mg2Ge2O3N2_sg2_icsd_412076_2,Mg2Ge2O3N2,-5.69694,493.8694,36
Mg2Ge2O3N2_sg2_icsd_412076_3,Mg2Ge2O3N2,-5.9972,561.42841,36
Mg2Ge2O3N2_sg2_icsd_412076_4,Mg2Ge2O3N2,-5.87195,524.28199,36
Mg2Ge2O3N2_sg2_icsd_412076_5,Mg2Ge2O3N2,-5.8488,464.4559,36
Mg2Ge2O3N2_sg71_icsd_181938_1,Mg2Ge2O3N2,-5.61306,227.59625,18
Mg2Ge2O3N2_sg71_icsd_181938_2,Mg2Ge2O3N2,-5.59057,269.65754,18
Mg2Ge2O3N2_sg71_icsd_181938_4,Mg2Ge2O3N2,-5.08952,267.1744,18
Mg2Ge2O3N2_sg71_icsd_181938_5,Mg2Ge2O3N2,-5.43635,224.59346,18
Mg2Ge2O3N2_sg71_icsd_181938_6,Mg2Ge2O3N2,-5.4483,236.56856,18
Mg2Hf1Hg2N2P2_sg139_icsd_088424_11,Mg2Hf1Hg2N2P2,-4.52864,322.88524,18
Mg2Hf1Hg2N2P2_sg139_icsd_088424_13,Mg2Hf1Hg2N2P2,-4.67813,342.79831,18
Mg2Hf1Hg2N2P2_sg139_icsd_088424_14,Mg2Hf1Hg2N2P2,-4.28304,349.24047,18
Mg2Hf1Hg2N2P2_sg139_icsd_088424_15,Mg2Hf1Hg2N2P2,-4.71592,362.27564,18
Mg2Hf1Hg2N2P2_sg139_icsd_088424_16,Mg2Hf1Hg2N2P2,-3.37733,316.03481,18
Mg2Hf1Hg2N2P2_sg139_icsd_088424_17,Mg2Hf1Hg2N2P2,-4.46787,369.37864,18
Mg2Hf1Hg2N2P2_sg139_icsd_088424_20,Mg2Hf1Hg2N2P2,-4.12319,416.57932,18
Mg2Hf1Hg2N2P2_sg139_icsd_088424_22,Mg2Hf1Hg2N2P2,-4.25408,395.97319,18
Mg2Hf1Hg2N2P2_sg139_icsd_088424_5,Mg2Hf1Hg2N2P2,-4.53523,342.84554,18
Mg2Hf1Hg2N2P2_sg139_icsd_088424_9,Mg2Hf1Hg2N2P2,-4.62732,337.84167,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_1,Mg2Hf1Hg2N2P2,-3.16781,376.99161,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_10,Mg2Hf1Hg2N2P2,-3.9448,368.73735,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_11,Mg2Hf1Hg2N2P2,-4.5111,338.72746,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_12,Mg2Hf1Hg2N2P2,-4.57958,372.28169,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_13,Mg2Hf1Hg2N2P2,-2.93884,336.19465,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_15,Mg2Hf1Hg2N2P2,-3.28804,344.83715,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_16,Mg2Hf1Hg2N2P2,-4.06405,381.21546,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_17,Mg2Hf1Hg2N2P2,-4.6094,323.67962,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_18,Mg2Hf1Hg2N2P2,-4.45245,319.64345,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_19,Mg2Hf1Hg2N2P2,-3.37987,322.38902,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_21,Mg2Hf1Hg2N2P2,-3.78921,313.70254,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_22,Mg2Hf1Hg2N2P2,-4.54324,338.23543,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_24,Mg2Hf1Hg2N2P2,-4.37,300.51539,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_3,Mg2Hf1Hg2N2P2,-4.63386,334.77762,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_5,Mg2Hf1Hg2N2P2,-4.52406,351.11698,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_6,Mg2Hf1Hg2N2P2,-4.74456,345.99168,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_7,Mg2Hf1Hg2N2P2,-2.86993,346.13709,18
Mg2Hf1Hg2N2P2_sg139_icsd_249690_9,Mg2Hf1Hg2N2P2,-3.69549,345.34606,18
Mg2Hf1O4_sg108_icsd_009622_1,Mg2Hf1O4,-7.1077,460.53154,28
Mg2Hf1O4_sg108_icsd_423996_1,Mg2Hf1O4,-7.44152,350.32209,28
Mg2Hf1O4_sg10_icsd_027533_1,Mg2Hf1O4,-7.36124,340.21017,28
Mg2Hf1O4_sg10_icsd_246005_1,Mg2Hf1O4,-7.38111,388.9737,28
Mg2Hf1O4_sg115_icsd_154801_1,Mg2Hf1O4,-7.31558,318.05368,28
Mg2Hf1O4_sg11_icsd_023420_1,Mg2Hf1O4,-7.34867,179.31455,14
Mg2Hf1O4_sg11_icsd_079930_1,Mg2Hf1O4,-7.43573,160.62142,14
Mg2Hf1O4_sg11_icsd_172780_1,Mg2Hf1O4,-7.42235,176.24305,14
Mg2Hf1O4_sg121_icsd_079679_1,Mg2Hf1O4,-7.251,212.8676,14
Mg2Hf1O4_sg121_icsd_098909_1,Mg2Hf1O4,-6.90985,181.92101,14
Mg2Hf1O4_sg123_icsd_068767_1,Mg2Hf1O4,-6.29599,94.02167,7
Mg2Hf1O4_sg126_icsd_408441_1,Mg2Hf1O4,-7.02359,321.33415,28
Mg2Hf1O4_sg12_icsd_016884_1,Mg2Hf1O4,-7.50921,184.78161,14
Mg2Hf1O4_sg12_icsd_027534_1,Mg2Hf1O4,-7.25224,346.69553,28
Mg2Hf1O4_sg12_icsd_027535_1,Mg2Hf1O4,-7.19708,347.18849,28
Mg2Hf1O4_sg12_icsd_033888_1,Mg2Hf1O4,-7.18446,149.10808,14
Mg2Hf1O4_sg12_icsd_041121_1,Mg2Hf1O4,-7.33025,386.43339,28
Mg2Hf1O4_sg12_icsd_061084_1,Mg2Hf1O4,-7.29104,200.43945,14
Mg2Hf1O4_sg12_icsd_281352_1,Mg2Hf1O4,-7.23452,426.6044,28
Mg2Hf1O4_sg12_icsd_406951_1,Mg2Hf1O4,-7.08498,329.67256,28
Mg2Hf1O4_sg12_icsd_421940_1,Mg2Hf1O4,-7.38639,315.14806,28
Mg2Hf1O4_sg130_icsd_202971_1,Mg2Hf1O4,-7.09626,321.26966,28
Mg2Hf1O4_sg131_icsd_006159_1,Mg2Hf1O4,-6.68706,166.83798,14
Mg2Hf1O4_sg136_icsd_062553_1,Mg2Hf1O4,-6.75984,173.96661,14
Mg2Hf1O4_sg138_icsd_066061_1,Mg2Hf1O4,-7.32307,359.76415,28
Mg2Hf1O4_sg139_icsd_004203_1,Mg2Hf1O4,-6.83894,194.67534,14
Mg2Hf1O4_sg139_icsd_075020_1,Mg2Hf1O4,-5.56989,176.11003,14
Mg2Hf1O4_sg139_icsd_167660_1,Mg2Hf1O4,-6.07498,157.19158,14
Mg2Hf1O4_sg139_icsd_402284_1,Mg2Hf1O4,-7.0205,188.01578,14
Mg2Hf1O4_sg13_icsd_074894_1,Mg2Hf1O4,-7.13399,353.2825,28
Mg2Hf1O4_sg140_icsd_043313_1,Mg2Hf1O4,-6.89884,268.91606,28
Mg2Hf1O4_sg141_icsd_062535_1,Mg2Hf1O4,-7.32865,348.39385,28
Mg2Hf1O4_sg14_icsd_016272_1,Mg2Hf1O4,-7.36749,396.97376,28
Mg2Hf1O4_sg14_icsd_056584_1,Mg2Hf1O4,-7.47296,328.72131,28
Mg2Hf1O4_sg155_icsd_250250_1,Mg2Hf1O4,-7.19759,339.12203,21
Mg2Hf1O4_sg156_icsd_044637_1,Mg2Hf1O4,-7.12755,92.74465,7
Mg2Hf1O4_sg15_icsd_202627_1,Mg2Hf1O4,-7.50767,338.32298,28
Mg2Hf1O4_sg160_icsd_640407_1,Mg2Hf1O4,-7.13372,278.83326,21
Mg2Hf1O4_sg164_icsd_280056_1,Mg2Hf1O4,-7.23524,191.57372,14
Mg2Hf1O4_sg164_icsd_660273_1,Mg2Hf1O4,-7.3282,156.27555,14
Mg2Hf1O4_sg182_icsd_002769_1,Mg2Hf1O4,-7.36644,166.99064,14
Mg2Hf1O4_sg186_icsd_182053_1,Mg2Hf1O4,-6.83987,210.90617,14
Mg2Hf1O4_sg189_icsd_042388_1,Mg2Hf1O4,-7.30486,241.00189,21
Mg2Hf1O4_sg194_icsd_632807_1,Mg2Hf1O4,-6.12687,364.6724,28
Mg2Hf1O4_sg19_icsd_038431_1,Mg2Hf1O4,-7.23222,409.82871,28
Mg2Hf1O4_sg1_icsd_041147_1,Mg2Hf1O4,-7.15616,597.47326,42
Mg2Hf1O4_sg2_icsd_067976_1,Mg2Hf1O4,-7.37939,161.66922,14
Mg2Hf1O4_sg2_icsd_081144_1,Mg2Hf1O4,-7.43319,242.31185,21
Mg2Hf1O4_sg2_icsd_082204_1,Mg2Hf1O4,-7.4195,153.6326,14
Mg2Hf1O4_sg2_icsd_169083_1,Mg2Hf1O4,-7.45251,332.58434,28
Mg2Hf1O4_sg40_icsd_413024_1,Mg2Hf1O4,-7.33385,341.81361,28
Mg2Hf1O4_sg41_icsd_093544_1,Mg2Hf1O4,-7.4505,351.29956,28
Mg2Hf1O4_sg4_icsd_653609_1,Mg2Hf1O4,-7.48623,166.59248,14
Mg2Hf1O4_sg55_icsd_031483_1,Mg2Hf1O4,-7.31505,520.94301,28
Mg2Hf1O4_sg55_icsd_202214_1,Mg2Hf1O4,-7.33846,408.64448,28
Mg2Hf1O4_sg55_icsd_400264_1,Mg2Hf1O4,-7.47532,164.13759,14
Mg2Hf1O4_sg56_icsd_020142_1,Mg2Hf1O4,-7.3646,346.46846,28
Mg2Hf1O4_sg56_icsd_150383_1,Mg2Hf1O4,-7.42471,353.81517,28
Mg2Hf1O4_sg57_icsd_093749_1,Mg2Hf1O4,-7.46161,292.62738,28
Mg2Hf1O4_sg58_icsd_156071_1,Mg2Hf1O4,-7.4189,159.71002,14
Mg2Hf1O4_sg58_icsd_172229_1,Mg2Hf1O4,-7.5031,336.48858,28
Mg2Hf1O4_sg58_icsd_402015_1,Mg2Hf1O4,-7.42948,357.42462,28
Mg2Hf1O4_sg58_icsd_655619_1,Mg2Hf1O4,-7.32672,593.35441,42
Mg2Hf1O4_sg60_icsd_040887_1,Mg2Hf1O4,-7.46134,362.19006,28
Mg2Hf1O4_sg61_icsd_009154_1,Mg2Hf1O4,-7.45534,329.41829,28
Mg2Hf1O4_sg62_icsd_000333_1,Mg2Hf1O4,-7.4041,299.8824,28
Mg2Hf1O4_sg62_icsd_038109_1,Mg2Hf1O4,-7.41856,315.0773,28
Mg2Hf1O4_sg62_icsd_616064_1,Mg2Hf1O4,-7.40083,296.90977,28
Mg2Hf1O4_sg62_icsd_627092_1,Mg2Hf1O4,-7.43008,350.14938,28
Mg2Hf1O4_sg63_icsd_066554_1,Mg2Hf1O4,-7.17048,401.57458,28
Mg2Hf1O4_sg63_icsd_084200_1,Mg2Hf1O4,-7.33902,313.28868,28
Mg2Hf1O4_sg63_icsd_095812_1,Mg2Hf1O4,-7.41815,334.03493,28
Mg2Hf1O4_sg63_icsd_153806_1,Mg2Hf1O4,-7.27126,342.72517,28
Mg2Hf1O4_sg64_icsd_009153_1,Mg2Hf1O4,-7.21343,300.83298,28
Mg2Hf1O4_sg64_icsd_047130_1,Mg2Hf1O4,-6.78013,403.02202,28
Mg2Hf1O4_sg64_icsd_065239_1,Mg2Hf1O4,-7.43035,328.23871,28
Mg2Hf1O4_sg64_icsd_072237_1,Mg2Hf1O4,-7.43384,343.49484,28
Mg2Hf1O4_sg65_icsd_027747_1,Mg2Hf1O4,-7.26927,154.48024,14
Mg2Hf1O4_sg65_icsd_174117_1,Mg2Hf1O4,-6.60092,177.94128,14
Mg2Hf1O4_sg66_icsd_635290_1,Mg2Hf1O4,-7.23924,302.63411,28
Mg2Hf1O4_sg68_icsd_171021_1,Mg2Hf1O4,-7.29912,314.67215,28
Mg2Hf1O4_sg6_icsd_168234_1,Mg2Hf1O4,-6.88412,389.28201,28
Mg2Hf1O4_sg71_icsd_068700_1,Mg2Hf1O4,-6.90746,166.1434,14
Mg2Hf1O4_sg71_icsd_079104_1,Mg2Hf1O4,-7.48636,176.71943,14
Mg2Hf1O4_sg71_icsd_418403_1,Mg2Hf1O4,-5.30134,220.57357,14
Mg2Hf1O4_sg71_icsd_614775_1,Mg2Hf1O4,-6.81993,141.19771,14
Mg2Hf1O4_sg72_icsd_617861_1,Mg2Hf1O4,-7.06979,318.81468,28
Mg2Hf1O4_sg74_icsd_040664_1,Mg2Hf1O4,-7.35583,343.75957,28
Mg2Hf1O4_sg79_icsd_012104_1,Mg2Hf1O4,-7.21137,484.45091,28
Mg2Hf1O4_sg82_icsd_183470_1,Mg2Hf1O4,-7.27271,216.1701,14
Mg2Hf1O4_sg84_icsd_155153_1,Mg2Hf1O4,-7.34464,400.82687,28
Mg2Hf1O4_sg87_icsd_023081_1,Mg2Hf1O4,-6.96262,224.99657,14
Mg2Hf1O4_sg87_icsd_406949_1,Mg2Hf1O4,-6.96821,357.06701,28
Mg2Hf1O4_sg88_icsd_083386_1,Mg2Hf1O4,-7.22413,301.2452,28
Mg2Hf1O4_sg8_icsd_072386_1,Mg2Hf1O4,-7.27646,420.18971,28
Mg2Hf1O4_sg95_icsd_022313_1,Mg2Hf1O4,-7.52554,337.68586,28
Mg2Hf2I3P3_sg139_icsd_054042_1,Mg2Hf2I3P3,-4.29133,613.27539,20
Mg2Hf2I3P3_sg139_icsd_054042_2,Mg2Hf2I3P3,-3.74619,476.94457,20
Mg2Hf2I3P3_sg139_icsd_054042_3,Mg2Hf2I3P3,-3.84501,554.85789,20
Mg2Hf2I3P3_sg139_icsd_054042_4,Mg2Hf2I3P3,-3.26489,661.27838,20
Mg2Hg1Br6_sg10_icsd_202526_1,Mg2Hg1Br6,-2.60785,576.93977,18
Mg2Hg1Br6_sg117_icsd_026106_1,Mg2Hg1Br6,-2.4188,1009.99693,36
Mg2Hg1Br6_sg11_icsd_002232_1,Mg2Hg1Br6,-2.46295,499.16279,18
Mg2Hg1Br6_sg121_icsd_025611_1,Mg2Hg1Br6,-2.33031,551.84282,18
Mg2Hg1Br6_sg123_icsd_079256_1,Mg2Hg1Br6,-2.24667,270.38544,9
Mg2Hg1Br6_sg127_icsd_152299_1,Mg2Hg1Br6,-2.16548,469.16051,18
Mg2Hg1Br6_sg128_icsd_047243_1,Mg2Hg1Br6,-2.38877,563.98112,18
Mg2Hg1Br6_sg12_icsd_026127_1,Mg2Hg1Br6,-1.75199,542.84422,18
Mg2Hg1Br6_sg12_icsd_061004_1,Mg2Hg1Br6,-2.54556,666.54621,18
Mg2Hg1Br6_sg12_icsd_413442_1,Mg2Hg1Br6,-2.60383,537.24005,18
Mg2Hg1Br6_sg136_icsd_201756_1,Mg2Hg1Br6,-2.53484,502.6913,18
Mg2Hg1Br6_sg138_icsd_162073_1,Mg2Hg1Br6,-2.53729,1088.10745,36
Mg2Hg1Br6_sg139_icsd_021054_1,Mg2Hg1Br6,-2.188,594.2823,18
Mg2Hg1Br6_sg13_icsd_062884_1,Mg2Hg1Br6,-2.5796,1267.56455,36
Mg2Hg1Br6_sg143_icsd_008034_1,Mg2Hg1Br6,-2.60332,535.95348,18
Mg2Hg1Br6_sg147_icsd_001805_1,Mg2Hg1Br6,-2.40117,232.594,9
Mg2Hg1Br6_sg149_icsd_016852_1,Mg2Hg1Br6,-2.53648,245.92886,9
Mg2Hg1Br6_sg14_icsd_200203_1,Mg2Hg1Br6,-2.56499,756.65387,18
Mg2Hg1Br6_sg150_icsd_061274_1,Mg2Hg1Br6,-2.53808,880.11543,27
Mg2Hg1Br6_sg150_icsd_418143_1,Mg2Hg1Br6,-2.44237,231.64422,9
Mg2Hg1Br6_sg15_icsd_099248_1,Mg2Hg1Br6,-2.56991,1427.19211,36
Mg2Hg1Br6_sg164_icsd_001528_1,Mg2Hg1Br6,-2.22347,225.64376,9
Mg2Hg1Br6_sg189_icsd_025829_1,Mg2Hg1Br6,-2.37951,256.03283,9
Mg2Hg1Br6_sg189_icsd_609881_1,Mg2Hg1Br6,-2.30543,236.10312,9
Mg2Hg1Br6_sg18_icsd_032581_1,Mg2Hg1Br6,-2.55934,672.78084,18
Mg2Hg1Br6_sg193_icsd_420297_1,Mg2Hg1Br6,-2.46156,477.53567,18
Mg2Hg1Br6_sg194_icsd_056179_1,Mg2Hg1Br6,-2.5494,1225.11323,36
Mg2Hg1Br6_sg200_icsd_047121_1,Mg2Hg1Br6,-2.43457,981.49031,36
Mg2Hg1Br6_sg205_icsd_422884_1,Mg2Hg1Br6,-2.44619,1168.48683,36
Mg2Hg1Br6_sg2_icsd_033881_1,Mg2Hg1Br6,-2.54862,839.50805,27
Mg2Hg1Br6_sg2_icsd_066013_1,Mg2Hg1Br6,-2.60812,286.45146,9
Mg2Hg1Br6_sg31_icsd_028477_1,Mg2Hg1Br6,-2.55462,1534.68565,36
Mg2Hg1Br6_sg38_icsd_627710_1,Mg2Hg1Br6,-2.58028,686.3192,18
Mg2Hg1Br6_sg41_icsd_023584_1,Mg2Hg1Br6,-2.56033,1485.23695,36
Mg2Hg1Br6_sg4_icsd_413033_1,Mg2Hg1Br6,-2.56155,574.83149,18
Mg2Hg1Br6_sg51_icsd_028253_1,Mg2Hg1Br6,-2.56079,711.16393,18
Mg2Hg1Br6_sg5_icsd_248127_1,Mg2Hg1Br6,-2.57707,661.66655,18
Mg2Hg1Br6_sg60_icsd_015855_1,Mg2Hg1Br6,-2.56261,1060.33667,36
Mg2Hg1Br6_sg61_icsd_409521_1,Mg2Hg1Br6,-2.56796,1381.41037,36
Mg2Hg1Br6_sg62_icsd_092477_1,Mg2Hg1Br6,-2.56304,1262.45097,36
Mg2Hg1Br6_sg62_icsd_160180_1,Mg2Hg1Br6,-2.57319,1250.9262,36
Mg2Hg1Br6_sg63_icsd_006041_1,Mg2Hg1Br6,-2.37739,1743.79082,36
Mg2Hg1Br6_sg63_icsd_008017_1,Mg2Hg1Br6,-2.45637,1451.69804,36
Mg2Hg1Br6_sg63_icsd_109146_1,Mg2Hg1Br6,-2.41674,1063.46479,36
Mg2Hg1Br6_sg64_icsd_009926_1,Mg2Hg1Br6,-2.44923,1011.9647,36
Mg2Hg1Br6_sg64_icsd_021035_1,Mg2Hg1Br6,-2.36118,1507.08141,36
Mg2Hg1Br6_sg64_icsd_037251_1,Mg2Hg1Br6,-2.58177,1113.79264,36
Mg2Hg1Br6_sg64_icsd_411967_1,Mg2Hg1Br6,-2.54608,1810.64924,36
Mg2Hg1Br6_sg65_icsd_104809_1,Mg2Hg1Br6,-2.60824,573.10308,18
Mg2Hg1Br6_sg66_icsd_245750_1,Mg2Hg1Br6,-2.49501,1714.45175,36
Mg2Hg1Br6_sg71_icsd_031623_1,Mg2Hg1Br6,-2.34807,484.98985,18
Mg2Hg1Br6_sg71_icsd_081543_1,Mg2Hg1Br6,-1.88663,420.47517,18
Mg2Hg1Br6_sg71_icsd_085811_1,Mg2Hg1Br6,-2.50919,602.67359,18
Mg2Hg1Br6_sg71_icsd_104810_1,Mg2Hg1Br6,-2.33238,1113.95296,36
Mg2Hg1Br6_sg71_icsd_167153_1,Mg2Hg1Br6,-2.42832,669.26363,18
Mg2Hg1Br6_sg71_icsd_170328_1,Mg2Hg1Br6,-2.28514,603.97433,18
Mg2Hg1Br6_sg74_icsd_031780_1,Mg2Hg1Br6,-2.52937,1424.82292,36
Mg2Hg1Br6_sg7_icsd_281242_1,Mg2Hg1Br6,-2.5302,618.15043,18
Mg2Hg1Br6_sg84_icsd_074390_1,Mg2Hg1Br6,-2.53877,692.54736,18
Mg2Hg1Br6_sg87_icsd_049520_1,Mg2Hg1Br6,-2.48811,674.21737,18
Mg2Hg1Br6_sg90_icsd_030212_1,Mg2Hg1Br6,-2.18067,960.1977,36
Mg2Hg1Br6_sg94_icsd_023173_1,Mg2Hg1Br6,-2.54568,533.53083,18
Mg2Hg2Al1S1N3_sg155_icsd_260438_1,Mg2Hg2Al1S1N3,-4.06709,535.90608,27
Mg2Hg2Al1S1N3_sg155_icsd_260438_3,Mg2Hg2Al1S1N3,-4.23088,480.03374,27
Mg2Hg2Al1S1N3_sg155_icsd_260438_4,Mg2Hg2Al1S1N3,-4.40186,425.76475,27
Mg2Hg2Al1S1N3_sg19_icsd_408170_3,Mg2Hg2Al1S1N3,-4.18983,639.84836,36
Mg2Hg2Al1S1N3_sg19_icsd_408170_4,Mg2Hg2Al1S1N3,-4.07216,743.54773,36
Mg2Hg2Al1S1N3_sg2_icsd_079740_1,Mg2Hg2Al1S1N3,-4.3954,323.68521,18
Mg2Hg2Al1S1N3_sg2_icsd_079740_3,Mg2Hg2Al1S1N3,-4.02269,338.72352,18
Mg2Hg2Al1S1N3_sg2_icsd_079740_4,Mg2Hg2Al1S1N3,-4.03475,379.47499,18
Mg2Hg2Al1S1N3_sg5_icsd_164854_1,Mg2Hg2Al1S1N3,-4.09312,355.04047,18
Mg2Hg2Al1S1N3_sg5_icsd_164854_3,Mg2Hg2Al1S1N3,-4.28304,332.41204,18
Mg2La1B1Cl2S4_sg14_icsd_171643_3,Mg2La1B1Cl2S4,-4.71397,1004.77441,40
Mg2La1B1Cl2S4_sg2_icsd_173455_2,Mg2La1B1Cl2S4,-4.69139,1099.75284,40
Mg2La1B1Cl2S4_sg4_icsd_165234_1,Mg2La1B1Cl2S4,-4.55029,540.17561,20
Mg2La1B1Cl2S4_sg4_icsd_165234_2,Mg2La1B1Cl2S4,-4.77126,478.64976,20
Mg2La1B1Cl2S4_sg4_icsd_165234_4,Mg2La1B1Cl2S4,-4.42586,555.74912,20
Mg2La1B1Cl2S4_sg55_icsd_012118_1,Mg2La1B1Cl2S4,-4.59682,907.26297,40
Mg2La1B1Cl2S4_sg55_icsd_012118_3,Mg2La1B1Cl2S4,-4.69636,1266.92498,40
Mg2La1B1Cl2S4_sg62_icsd_016152_2,Mg2La1B1Cl2S4,-4.83053,963.6903,40
Mg2La1B1Cl2S4_sg7_icsd_418298_1,Mg2La1B1Cl2S4,-4.48162,1108.47253,40
Mg2La1B1Cl2S4_sg96_icsd_050237_1,Mg2La1B1Cl2S4,-4.85208,1043.07247,40
Mg2La1B1Cl2S4_sg96_icsd_050237_2,Mg2La1B1Cl2S4,-4.6098,918.79808,40
Mg2La1B1Cl2S4_sg96_icsd_050237_3,Mg2La1B1Cl2S4,-4.49717,972.3529,40
Mg2La1Cl2Br5_sg127_icsd_612551_1,Mg2La1Cl2Br5,-3.61847,602.56499,20
Mg2La1Cl2Br5_sg127_icsd_612551_2,Mg2La1Cl2Br5,-3.33355,555.59903,20
Mg2La1Cl2Br5_sg12_icsd_151115_2,Mg2La1Cl2Br5,-3.59832,1297.78182,40
Mg2La1Cl2Br5_sg12_icsd_418464_1,Mg2La1Cl2Br5,-3.6596,803.45154,20
Mg2La1Cl2Br5_sg12_icsd_418464_2,Mg2La1Cl2Br5,-3.68729,800.38888,20
Mg2La1Cl2Br5_sg15_icsd_249341_1,Mg2La1Cl2Br5,-3.62731,1157.32339,40
Mg2La1Cl2Br5_sg15_icsd_249341_2,Mg2La1Cl2Br5,-3.68347,1776.45476,40
Mg2La1Cl2Br5_sg19_icsd_036593_1,Mg2La1Cl2Br5,-3.66496,1618.54833,40
Mg2La1Cl2Br5_sg19_icsd_036593_2,Mg2La1Cl2Br5,-3.61947,1838.67534,40
Mg2La1Cl2Br5_sg2_icsd_047102_1,Mg2La1Cl2Br5,-3.64769,674.13032,20
Mg2La1Cl2Br5_sg34_icsd_422825_2,Mg2La1Cl2Br5,-3.66907,1733.20508,40
Mg2La1Cl2Br5_sg55_icsd_040376_1,Mg2La1Cl2Br5,-3.64452,781.08049,20
Mg2La1Cl2Br5_sg62_icsd_097426_1,Mg2La1Cl2Br5,-3.62941,1236.82567,40
