id,reduced_comp,in_icsd,full_energyperatom,sc_decomp_energy,cond_ion_frac,oxidation,reduction,stability_window,reward
K1Sc3Br8S1_icsd_040534_1,KSc3SBr8,False,-3.981,0.2159,0.0769,,,,0.2765
K2Sc1Ge1Br9_icsd_180336_1,K2ScGeBr9,False,-3.178,0.2168,0.1538,,,,0.2871
Li1Sc2F2Br5_icsd_380367_2,LiSc2Br5F2,False,-4.393,0.2176,0.1,,,,0.2796
Na1Sc2Zn1F7S1_icsd_166998_4,NaSc2ZnSF7,False,-5.52,0.2178,0.0833,,,,0.2773
Na1Sc2I5S1_icsd_412972_2,NaSc2SI5,False,-3.742,0.2181,0.1111,,,,0.2811
K1Sc3Cl6Br4_icsd_060959_1,KSc3(Br2Cl3)2,False,-4.207,0.2192,0.0714,,,,0.2755
Na3Hf1Cl1Br6_icsd_023182_2,Na3HfBr6Cl,False,-3.53,0.22,0.2727,,,,0.3034
Na1Sc2Cl2Br5_icsd_380367_2,NaSc2Br5Cl2,False,-3.929,0.2216,0.1,,,,0.2794
Na1Sc1Zn1Br1I5_icsd_422708_1,NaScZnI5Br,False,-2.779,0.2218,0.1111,,,,0.2809
Na1Y3Br4I6_icsd_060959_1,NaY3(I3Br2)2,False,-3.78,0.2218,0.0714,,,,0.2754
Na2Sc3F8P1_icsd_085291_1,Na2Sc3PF8,False,-5.814,0.2219,0.1429,,,,0.2853
K1Al2Br4P1_icsd_109049_1,KAl2PBr4,False,-3.556,0.2223,0.125,,,,0.2828
Na1Hf1Al1Br6S1_icsd_159098_20,NaHfAlSBr6,False,-3.862,0.2224,0.1,,,,0.2793
K1Sc2Cl2I5_icsd_051436_2,KSc2I5Cl2,False,-3.585,0.2232,0.1,,,,0.2793
Na1Hf1Br3O1_icsd_010470_3,NaHfBr3O,False,-5.048,0.2232,0.1667,,,,0.2885
Li1Sc1Cd1Cl1Br5_icsd_422708_3,LiScCdBr5Cl,False,-3.253,0.2237,0.1111,,,,0.2808
Li1Al3Br8S1_icsd_068913_2,LiAl3SBr8,False,-3.157,0.2238,0.0769,,,,0.276
Li1Sc2Br1I6_icsd_079353_2,LiSc2I6Br,False,-3.284,0.2252,0.1,,,,0.2792
Na1Y2Br5I2_icsd_380367_2,NaY2I2Br5,False,-3.85,0.2255,0.1,,,,0.2791
Na1Sc2Si1I11_icsd_081223_1,NaSc2SiI11,False,-2.965,0.2255,0.0667,,,,0.2745
K4Y1Cl1Br6_icsd_079543_2,K4YBr6Cl,False,-3.456,0.2262,0.3333,,,,0.3578
Li1Al2Sn1Br11_icsd_078867_1,LiAl2SnBr11,False,-2.901,0.227,0.0667,,,,0.2744
Na1Cd1Al1Cl1Br5_icsd_422708_3,NaAlCdBr5Cl,False,-2.786,0.2271,0.1111,,,,0.2806
Na2Sc2F5I3_icsd_082924_2,Na2Sc2I3F5,False,-4.743,0.228,0.1667,,,,0.2883
K1Sc2Hg2Br8P1_icsd_422132_1,KSc2Hg2PBr8,False,-3.239,0.2291,0.0714,,,,0.275
K1Sc2Br5I2_icsd_051436_2,KSc2I2Br5,False,-3.644,0.2294,0.1,,,,0.2789
Na1Sc2F2Br5_icsd_380367_2,NaSc2Br5F2,False,-4.382,0.2303,0.1,,,,0.2789
Li1Y1Hg1Cl1Br5_icsd_422708_3,LiYHgBr5Cl,False,-3.15,0.2304,0.1111,,,,0.2804
Na1Sc1La1Br1I6_icsd_159098_19,NaLaScI6Br,False,-3.512,0.2306,0.1,,,,0.2789
Na1Hg1Al1Cl1Br5_icsd_422708_3,NaAlHgBr5Cl,False,-2.577,0.231,0.1111,,,,0.2804
K2Sc2Br5N1_icsd_040376_1,K2Sc2Br5N,False,-4.468,0.2318,0.2,,,,0.2927
K2Y2Br5N1_icsd_040376_1,K2Y2Br5N,False,-4.568,0.2321,0.2,,,,0.2927
Li1Y2Cl2Br5_icsd_380367_2,LiY2Br5Cl2,False,-4.175,0.2323,0.1,,,,0.2788
Li1Ti1Al2Br11_icsd_081223_1,LiTiAl2Br11,False,-3.182,0.2327,0.0667,,,,0.2741
K1Sc2F2Br5_icsd_051436_2,KSc2Br5F2,False,-4.424,0.2337,0.1,,,,0.2787
Li1Y2Br5S1_icsd_412972_2,LiY2SBr5,False,-4.414,0.2344,0.1111,,,,0.2802
K2Sc2Br5P1_icsd_040376_1,K2Sc2PBr5,False,-4.091,0.236,0.2,,,,0.2924
K1Y3F4Br6_icsd_060959_1,KY3(Br3F2)2,False,-5.013,0.2364,0.0714,,,,0.2746
Na3Hf2Br9S1_icsd_202666_1,Na3Hf2SBr9,False,-3.911,0.2367,0.2,,,,0.2924
Na1Y2Br4P1_icsd_415290_2,NaY2PBr4,False,-4.548,0.2385,0.125,,,,0.2819
Li1Sc1Hg1Cl1Br5_icsd_422708_3,LiScHgBr5Cl,False,-3.033,0.2386,0.1111,,,,0.28
K1Sc1Al1Br5S1_icsd_422708_1,KScAlSBr5,False,-3.789,0.2386,0.1111,,,,0.28
Li1Y1Cd1F1Br5_icsd_422708_3,LiYCdBr5F,False,-3.622,0.2389,0.1111,,,,0.2799
K2Sc3Br8N1_icsd_085291_1,K2Sc3Br8N,False,-4.339,0.2395,0.1429,,,,0.2843
K4Sc1F1Br6_icsd_079543_2,K4ScBr6F,False,-3.551,0.2395,0.3333,,,,0.3571
K1Al3Br8S1_icsd_409286_1,KAl3SBr8,False,-3.145,0.2396,0.0769,,,,0.2751
K4Y1F1Br6_icsd_079543_2,K4YBr6F,False,-3.644,0.2417,0.3333,,,,0.3569
Li1Sc1Cd1F1Br5_icsd_422708_3,LiScCdBr5F,False,-3.505,0.2422,0.1111,,,,0.2798
Li1Y1Zn1Cl1Br5_icsd_422708_1,LiYZnBr5Cl,False,-3.393,0.2426,0.1111,,,,0.2797
K2Y2Hg1Br7P1_icsd_071276_1,K2Y2HgPBr7,False,-3.712,0.2433,0.1538,,,,0.2856
Na1Sc3F7P1_icsd_161813_2,NaSc3PF7,False,-6.03,0.2453,0.0833,,,,0.2757
Li1Sc3Br4I6_icsd_060959_1,LiSc3(I3Br2)2,False,-3.416,0.2467,0.0714,,,,0.274
K2Y2Br5P1_icsd_040376_1,K2Y2PBr5,False,-4.254,0.2471,0.2,,,,0.2918
K1Y2F2Br5_icsd_380367_2,KY2Br5F2,False,-4.653,0.248,0.1,,,,0.2779
Li1Sc2Br5S1_icsd_412972_2,LiSc2SBr5,False,-4.189,0.2487,0.1111,,,,0.2794
K1Y1Al1Br5S1_icsd_422708_1,KYAlSBr5,False,-3.902,0.2491,0.1111,,,,0.2794
K1Y2Hg2Br8P1_icsd_408052_1,KY2Hg2PBr8,False,-3.38,0.2495,0.0714,,,,0.2738
Li1Sc2Br5O1_icsd_412972_2,LiSc2Br5O,False,-4.62,0.2502,0.1111,,,,0.2793
Na1Sc2F2I5_icsd_380367_2,NaSc2I5F2,False,-3.984,0.251,0.1,,,,0.2777
Li4Hf1Cl1Br7_icsd_262842_2,Li4HfBr7Cl,False,-3.572,0.2511,0.3077,,,,0.3493
K1Sc3I8S1_icsd_040534_1,KSc3SI8,False,-3.534,0.2513,0.0769,,,,0.2745
Na1Sc3F4I6_icsd_060959_1,NaSc3(I3F2)2,False,-4.094,0.2515,0.0714,,,,0.2737
Na1Sc2Cd1F7I2_icsd_071263_3,NaSc2CdI2F7,False,-4.945,0.2518,0.0769,,,,0.2745
Li2Sc1Hf1Br7I2_icsd_071263_4,Li2HfScI2Br7,False,-3.668,0.2533,0.1538,,,,0.2851
K1Sc3Cl4Br6_icsd_060959_1,KSc3(Br3Cl2)2,False,-4.056,0.2535,0.0714,,,,0.2736
Li1Sc2Cl2Br5_icsd_380367_2,LiSc2Br5Cl2,False,-3.923,0.2536,0.1,,,,0.2776
Li1Sc1Y1Br5S1_icsd_422708_1,LiYScSBr5,False,-4.304,0.2557,0.1111,,,,0.279
Li1Sc1Zn1Cl1Br5_icsd_422708_1,LiScZnBr5Cl,False,-3.271,0.2557,0.1111,,,,0.279
K2Y1Zn2Br8I1_icsd_422406_3,K2YZn2IBr8,False,-2.959,0.2559,0.1429,,,,0.2834
K1Y2Br3S2_icsd_060667_1,KY2S2Br3,False,-4.874,0.2559,0.125,,,,0.2809
K2Sc1Y2Br8P1_icsd_072364_3,K2Y2ScPBr8,False,-4.209,0.2566,0.1429,,,,0.2834
K1Y3Br8S1_icsd_040534_1,KY3SBr8,False,-4.163,0.2577,0.0769,,,,0.2741
Li1Sc1Y1Br5O1_icsd_422708_1,LiYScBr5O,False,-4.719,0.2578,0.1111,,,,0.2789
Li1Sc3Cl6Br4_icsd_060959_1,LiSc3(Br2Cl3)2,False,-4.186,0.2582,0.0714,,,,0.2734
Na1Y2F2Br5_icsd_380367_2,NaY2Br5F2,False,-4.604,0.2585,0.1,,,,0.2773
K1Y2Br4P1_icsd_415290_2,KY2PBr4,False,-4.571,0.259,0.125,,,,0.2807
Na1Y3F4Br6_icsd_060959_1,NaY3(Br3F2)2,False,-4.96,0.2592,0.0714,,,,0.2733
Li3Hf1Cl1Br6_icsd_023182_2,Li3HfBr6Cl,False,-3.647,0.2602,0.2727,,,,0.3012
Li1Y2Br4P1_icsd_415290_2,LiY2PBr4,False,-4.587,0.2603,0.125,,,,0.2807
Na1Sc2Hg1F7I2_icsd_071263_4,NaSc2HgI2F7,False,-4.826,0.2607,0.0769,,,,0.274
Na1Sc3I8S1_icsd_040534_1,NaSc3SI8,False,-3.488,0.262,0.0769,,,,0.2739
Li1Hf1Br3O1_icsd_082802_3,LiHfBr3O,False,-5.108,0.2622,0.1667,,,,0.2864
K1Hf2F1Br8_icsd_042700_2,KHf2Br8F,False,-4.047,0.2623,0.0833,,,,0.2748
Li1Sc2Cl1I6_icsd_079353_2,LiSc2I6Cl,False,-3.337,0.2635,0.1,,,,0.277
K1Y1Al1Br5O1_icsd_422708_1,KYAlBr5O,False,-4.344,0.2637,0.1111,,,,0.2786
K2Sc2I5P1_icsd_040376_1,K2Sc2PI5,False,-3.687,0.2641,0.2,,,,0.2909
Li1Sc1Y1Br4P1_icsd_183876_9,LiYScPBr4,False,-4.502,0.2641,0.125,,,,0.2805
Li1Y1Zn1F1Br5_icsd_422708_1,LiYZnBr5F,False,-3.647,0.2645,0.1111,,,,0.2785
K1Sc1Y1Br4P1_icsd_056862_1,KYScPBr4,False,-4.484,0.2649,0.125,,,,0.2804
Li1Y3Br8S1_icsd_040534_1,LiY3SBr8,False,-4.141,0.265,0.0769,,,,0.2737
Li1Y3Br4I6_icsd_060959_1,LiY3(I3Br2)2,False,-3.771,0.2655,0.0714,,,,0.2729
K1Hf1Br3O1_icsd_010470_3,KHfBr3O,False,-5.066,0.2674,0.1667,,,,0.2861
Li1Y2Br5I2_icsd_380367_2,LiY2I2Br5,False,-3.848,0.2689,0.1,,,,0.2767
Na1Sc3Cl4Br6_icsd_060959_1,NaSc3(Br3Cl2)2,False,-4.007,0.2691,0.0714,,,,0.2728
Li2Sc2Al1Br8P1_icsd_072364_3,Li2Sc2AlPBr8,False,-3.857,0.2701,0.1429,,,,0.2826
Li1Sc3Cl4Br6_icsd_060959_1,LiSc3(Br3Cl2)2,False,-4.002,0.2713,0.0714,,,,0.2726
Li1Sc1Zn1F1Br5_icsd_422708_1,LiScZnBr5F,False,-3.526,0.2714,0.1111,,,,0.2781
Na2Y3Br9O1_icsd_202666_1,Na2Y3Br9O,False,-4.323,0.2719,0.1333,,,,0.2812
Li1Sc1Hg1F1Br5_icsd_422708_3,LiScHgBr5F,False,-3.269,0.2731,0.1111,,,,0.278
Na1Y3Br8S1_icsd_040534_1,NaY3SBr8,False,-4.112,0.2733,0.0769,,,,0.2733
Na1Sc1Al1Br5S1_icsd_422708_1,NaScAlSBr5,False,-3.717,0.274,0.1111,,,,0.278
Li2Sc3Br9O1_icsd_202666_1,Li2Sc3Br9O,False,-4.228,0.2745,0.1333,,,,0.281
Li2Hf2Cl1Br9_icsd_093605_2,Li2Hf2Br9Cl,False,-3.819,0.2774,0.1429,,,,0.2822
Na1Sc2Br5I2_icsd_380367_2,NaSc2I2Br5,False,-3.575,0.2776,0.1,,,,0.2762
Na2Sc1La1I8_icsd_161847_1,Na2LaScI8,False,-3.346,0.2777,0.1667,,,,0.2855
Li2Y3Br9O1_icsd_202666_1,Li2Y3Br9O,False,-4.379,0.278,0.1333,,,,0.2809
Li1Y1Hg1F1Br5_icsd_422708_3,LiYHgBr5F,False,-3.378,0.278,0.1111,,,,0.2778
Li2Hf2Br9I1_icsd_093605_2,Li2Hf2IBr9,False,-3.727,0.2796,0.1429,,,,0.2821
Na1Y1Al1Br5S1_icsd_422708_1,NaYAlSBr5,False,-3.83,0.2803,0.1111,,,,0.2776
K1Y1Hf1Br4S2_icsd_422707_1,KYHf(SBr2)2,False,-4.81,0.281,0.1111,,,,0.2776
Na1Sc2F5Cl2_icsd_085630_2,NaSc2Cl2F5,False,-5.446,0.2814,0.1,,,,0.276
Li2Y2Al1Br8P1_icsd_072364_3,Li2Y2AlPBr8,False,-3.98,0.2842,0.1429,,,,0.2818
Na1Sc2Br1I6_icsd_079353_2,NaSc2I6Br,False,-3.243,0.2855,0.1,,,,0.2758
Li2Sc2Y1Br8P1_icsd_408052_4,Li2YSc2PBr8,False,-4.128,0.2888,0.1429,,,,0.2816
Na1Sc3F4N2_icsd_015203_1,NaSc3(NF2)2,False,-6.701,0.2892,0.1,,,,0.2756
Li1Y3F4Br6_icsd_060959_1,LiY3(Br3F2)2,False,-4.954,0.2897,0.0714,,,,0.2716
Na2Hf2Br9I1_icsd_093605_2,Na2Hf2IBr9,False,-3.639,0.2922,0.1429,,,,0.2814
Li1Y2F2Br5_icsd_380367_2,LiY2Br5F2,False,-4.611,0.2929,0.1,,,,0.2754
Li1Sc3Br4P2_icsd_015203_1,LiSc3(PBr2)2,False,-4.77,0.2932,0.1,,,,0.2754
K1Sc2F5Br2_icsd_051436_2,KSc2Br2F5,False,-5.307,0.2982,0.1,,,,0.2751
Na1Sc1Hg1F5Cl1_icsd_094743_20,NaScHgClF5,False,-4.43,0.3004,0.1111,,,,0.2765
Na1Sc1Hg1Br5I1_icsd_420040_20,NaScHgIBr5,False,-2.786,0.3013,0.1111,,,,0.2765
Li1Sc2Y1Br7N1_icsd_166998_2,LiYSc2Br7N,False,-4.586,0.3024,0.0833,,,,0.2726
Li1Al2Si1Br11_icsd_081223_1,LiAl2SiBr11,False,-2.966,0.3042,0.0667,,,,0.2701
K1Al2Si1Br11_icsd_081223_1,KAl2SiBr11,False,-2.965,0.3085,0.0667,,,,0.2699
Li1Sc2Br5I2_icsd_380367_2,LiSc2I2Br5,False,-3.589,0.3089,0.1,,,,0.2745
Na1Sc3F4Cl6_icsd_060959_1,NaSc3(Cl3F2)2,False,-4.987,0.309,0.0714,,,,0.2705
Li4Y2Br8O1_icsd_002330_1,Li4Y2Br8O,False,-4.043,0.3127,0.2667,,,,0.2974
Na1Sc3F7N1_icsd_161813_2,NaSc3NF7,False,-6.273,0.3129,0.0833,,,,0.272
Li2Y2Br5N1_icsd_040376_1,Li2Y2Br5N,False,-4.522,0.3198,0.2,,,,0.2878
K1Sc1Hf1Br5P1_icsd_422708_3,KHfScPBr5,False,-4.368,0.3215,0.1111,,,,0.2753
K1Sc1Hf1Br5N1_icsd_166586_2,KHfScBr5N,False,-4.865,0.3228,0.1111,,,,0.2753
Na1Al2Br6I1_icsd_028267_2,NaAl2IBr6,False,-2.876,0.325,0.1,,,,0.2736
K1Al2Br5O1_icsd_412972_2,KAl2Br5O,False,-3.755,0.3265,0.1111,,,,0.2751
Na1Sc2F5Br2_icsd_051436_2,NaSc2Br2F5,False,-5.247,0.3273,0.1,,,,0.2735
Li1Sc1Al1Br5S1_icsd_422708_1,LiScAlSBr5,False,-3.712,0.3283,0.1111,,,,0.275
Li1Y1Al1Br5S1_icsd_422708_1,LiYAlSBr5,False,-3.827,0.3284,0.1111,,,,0.275
K1Y1Hf1Br5N1_icsd_422708_1,KYHfBr5N,False,-4.967,0.3401,0.1111,,,,0.2743
K1Y1Hf1Br5P1_icsd_422708_1,KYHfPBr5,False,-4.474,0.341,0.1111,,,,0.2743
K1Sc2Al1Br7P1_icsd_166998_4,KSc2AlPBr7,False,-3.877,0.3419,0.0833,,,,0.2704
Li1Sc1Y1Br4N1_icsd_056862_9,LiYScBr4N,False,-4.889,0.3431,0.125,,,,0.2761
K1Sc3Cl4I6_icsd_060959_1,KSc3(I3Cl2)2,False,-3.638,0.3447,0.0714,,,,0.2685
Li1Y1Al1Br5O1_icsd_422708_1,LiYAlBr5O,False,-4.266,0.346,0.1111,,,,0.274
Li1Sc2Al1Br7P1_icsd_166998_4,LiSc2AlPBr7,False,-3.815,0.3478,0.0833,,,,0.27
K3Hf2Br9S1_icsd_016365_1,K3Hf2SBr9,False,-3.873,0.3494,0.2,,,,0.2861
Na2Y2Br6S1_icsd_027330_2,Na2Y2SBr6,False,-3.982,0.3502,0.1818,,,,0.2836
K2Y2Br6S1_icsd_027330_2,K2Y2SBr6,False,-4.032,0.3528,0.1818,,,,0.2834
K1Y2Al1Br7P1_icsd_166998_4,KY2AlPBr7,False,-4.054,0.3532,0.0833,,,,0.2697
Li1Y3Br4P2_icsd_015203_1,LiY3(PBr2)2,False,-4.935,0.354,0.1,,,,0.272
K1Sc2Br3S2_icsd_060667_1,KSc2S2Br3,False,-4.557,0.3548,0.125,,,,0.2754
Li1Y2Zn1Br7S1_icsd_166998_4,LiY2ZnSBr7,False,-3.756,0.356,0.0833,,,,0.2696
K2Sc2Br6S1_icsd_027330_2,K2Sc2SBr6,False,-3.851,0.3561,0.1818,,,,0.2832
Li2Y1Al1Br7I1_icsd_166998_4,Li2YAlIBr7,False,-3.309,0.3579,0.1667,,,,0.281
Li2Y2Br6O1_icsd_027330_1,Li2Y2Br6O,False,-4.372,0.3585,0.1818,,,,0.2831
K2Sc2Al1Br8P1_icsd_072364_3,K2Sc2AlPBr8,False,-3.731,0.3601,0.1429,,,,0.2776
K1Al2Br5S1_icsd_412972_2,KAl2SBr5,False,-3.263,0.3619,0.1111,,,,0.2731
Li1Sc1Cd1Br5I1_icsd_420040_20,LiScCdIBr5,False,-2.969,0.3624,0.1111,,,,0.2731
K2Hf2Br9I1_icsd_156943_2,K2Hf2IBr9,False,-3.626,0.3635,0.1429,,,,0.2774
Li1Sc2F5Cl2_icsd_085630_2,LiSc2Cl2F5,False,-5.448,0.3645,0.1,,,,0.2714
Na1Al2Br5O1_icsd_412972_2,NaAl2Br5O,False,-3.685,0.3651,0.1111,,,,0.2729
Na2Sc2F6O1_icsd_027330_2,Na2Sc2OF6,False,-5.774,0.3656,0.1818,,,,0.2827
Li1Y2Al1Br7P1_icsd_166998_4,LiY2AlPBr7,False,-4.022,0.3694,0.0833,,,,0.2688
Na1Y1Hf1Br5P1_icsd_422708_1,NaYHfPBr5,False,-4.398,0.3707,0.1111,,,,0.2726
K1Sc2Br4P1_icsd_415290_2,KSc2PBr4,False,-4.243,0.3716,0.125,,,,0.2745
Li1Y2Br4N1_icsd_415290_2,LiY2Br4N,False,-4.849,0.372,0.125,,,,0.2745
Li2Sc1Al1Br7I1_icsd_166998_4,Li2ScAlIBr7,False,-3.212,0.3734,0.1667,,,,0.2802
Na1Sc3Cl4I6_icsd_060959_1,NaSc3(I3Cl2)2,False,-3.584,0.375,0.0714,,,,0.2669
K1Al2Cl1Br6_icsd_028267_2,KAl2Br6Cl,False,-2.996,0.3756,0.1,,,,0.2708
Li1Y1Al1Br4P1_icsd_056862_9,LiYAlPBr4,False,-4.002,0.3771,0.125,,,,0.2742
K2Hf2Cl1Br9_icsd_156943_2,K2Hf2Br9Cl,False,-3.707,0.3775,0.1429,,,,0.2766
Li1Sc2Zn1Br7S1_icsd_166998_4,LiSc2ZnSBr7,False,-3.555,0.3802,0.0833,,,,0.2682
Li1Sc2F5Br2_icsd_051436_2,LiSc2Br2F5,False,-5.242,0.3834,0.1,,,,0.2704
K2Sc2I6S1_icsd_027330_2,K2Sc2SI6,False,-3.408,0.3865,0.1818,,,,0.2816
Na1Al2Br5S1_icsd_412972_2,NaAl2SBr5,False,-3.202,0.3914,0.1111,,,,0.2715
Li2Sc2Br6S1_icsd_027330_2,Li2Sc2SBr6,False,-3.859,0.3959,0.1818,,,,0.281
Na1Y2Al1Br7P1_icsd_166998_4,NaY2AlPBr7,False,-3.97,0.3989,0.0833,,,,0.2672
K2Y2Al1Br8P1_icsd_072364_3,K2Y2AlPBr8,False,-3.845,0.3995,0.1429,,,,0.2754
Na2Sc2I6S1_icsd_027330_2,Na2Sc2SI6,False,-3.34,0.4011,0.1818,,,,0.2807
Li1Al2Br5O1_icsd_412972_2,LiAl2Br5O,False,-3.689,0.4031,0.1111,,,,0.2708
Li1Hf1Al1Br6S1_icsd_159098_23,LiHfAlSBr6,False,-3.696,0.4059,0.1,,,,0.2691
Li1Sc1Hf1Br5P1_icsd_422708_3,LiHfScPBr5,False,-4.289,0.407,0.1111,,,,0.2706
Li1Al3Br8O1_icsd_068913_2,LiAl3Br8O,False,-3.287,0.4099,0.0769,,,,0.2657
K2Y1Al2Br8P1_icsd_422406_3,K2YAl2PBr8,False,-3.499,0.4121,0.1429,,,,0.2747
K1Hf1Zn1Cl1Br6_icsd_039604_6,KHfZnBr6Cl,False,-3.23,0.4122,0.1,,,,0.2688
Li1Y3Br8O1_icsd_040534_1,LiY3Br8O,False,-4.258,0.4203,0.0769,,,,0.2651
K2Cd1Al2Br8S1_icsd_422406_1,K2Al2CdSBr8,False,-2.867,0.4234,0.1429,,,,0.2741
Na1Y3Br8O1_icsd_040534_1,NaY3Br8O,False,-4.232,0.4255,0.0769,,,,0.2648
Li1Y1Hf1Br5P1_icsd_422708_1,LiYHfPBr5,False,-4.39,0.4267,0.1111,,,,0.2695
K1Y3Br8O1_icsd_040534_1,KY3Br8O,False,-4.266,0.4269,0.0769,,,,0.2647
K1Hf1Al1Br6S1_icsd_159097_20,KHfAlSBr6,False,-3.689,0.4305,0.1,,,,0.2678
Na2Al2Br6S1_icsd_027330_2,Na2Al2SBr6,False,-3.067,0.438,0.1818,,,,0.2787
Li1Al2Br5S1_icsd_412972_2,LiAl2SBr5,False,-3.197,0.4384,0.1111,,,,0.2689
K2Al2Br6S1_icsd_065740_1,K2Al2SBr6,False,-3.112,0.4412,0.1818,,,,0.2785
Li2Y1Al1Cl1Br7_icsd_166998_4,Li2YAlBr7Cl,False,-3.33,0.4586,0.1667,,,,0.2754
Li2Sc1Al1Cl1Br7_icsd_166998_4,Li2ScAlBr7Cl,False,-3.244,0.4637,0.1667,,,,0.2752
Li1Sc2F5I2_icsd_051436_2,LiSc2I2F5,False,-5.006,0.4683,0.1,,,,0.2657
Na3Hf2Br9O1_icsd_033527_1,Na3Hf2Br9O,False,-3.927,0.4735,0.2,,,,0.2793
Li2Al2Br6S1_icsd_027330_2,Li2Al2SBr6,False,-3.124,0.476,0.1818,,,,0.2766
Li1Sc1Al1Br4P1_icsd_056862_1,LiScAlPBr4,False,-3.778,0.4811,0.125,,,,0.2684
K1Sc1Al1Br4P1_icsd_056862_1,KScAlPBr4,False,-3.745,0.4826,0.125,,,,0.2683
K2Hf2F1Br9_icsd_156943_2,K2Hf2Br9F,False,-3.773,0.4846,0.1429,,,,0.2707
Li1Sc3Br8O1_icsd_040534_1,LiSc3Br8O,False,-4.073,0.5013,0.0769,,,,0.2606
Na1Sc3I8O1_icsd_040534_1,NaSc3I8O,False,-3.63,0.5036,0.0769,,,,0.2605
Na2Sc3F8N1_icsd_085291_1,Na2Sc3NF8,False,-5.794,0.5082,0.1429,,,,0.2694
Li2Y2F1Br7_icsd_089423_2,Li2Y2Br7F,False,-3.863,0.5185,0.1667,,,,0.2721
K1Y1Al1Br4P1_icsd_056862_1,KYAlPBr4,False,-3.815,0.5468,0.125,,,,0.2648
Na1Sc3Br8O1_icsd_040534_1,NaSc3Br8O,False,-4.051,0.5517,0.0769,,,,0.2578
K1Sc3Br8O1_icsd_040534_1,KSc3Br8O,False,-4.083,0.562,0.0769,,,,0.2572
K2Sc3Br8P1_icsd_085291_1,K2Sc3PBr8,False,-3.75,0.5622,0.1429,,,,0.2664
Li2Hf2Br8O1_icsd_404851_1,Li2Hf2Br8O,False,-4.09,0.5772,0.1538,,,,0.2671
Na1Sc3F6I4_icsd_400339_1,NaSc3(I2F3)2,False,-4.362,0.6038,0.0714,,,,0.2542
Li1Sc3F6I4_icsd_400339_1,LiSc3(I2F3)2,False,-4.368,0.6099,0.0714,,,,0.2538
K3Hf2Br9O1_icsd_033527_1,K3Hf2Br9O,False,-3.84,0.6352,0.2,,,,0.2703
K2Sc2Br6O1_icsd_027330_2,K2Sc2Br6O,False,-3.893,0.6463,0.1818,,,,0.2671
K2Y2Br6O1_icsd_027330_2,K2Y2Br6O,False,-4.033,0.6517,0.1818,,,,0.2668
K1Sc1Y1Br4N1_icsd_056862_1,KYScBr4N,False,-4.53,0.6849,0.125,,,,0.2571
Na1Sc3Br7P1_icsd_161813_2,NaSc3PBr7,False,-3.69,0.7411,0.0833,,,,0.2482
Na1Sc2Cd2F8N1_icsd_408193_3,NaSc2Cd2NF8,False,-4.673,0.8192,0.0714,,,,0.2422
Na1Sc2Hg2F8N1_icsd_408193_3,NaSc2Hg2NF8,False,-4.534,0.8223,0.0714,,,,0.242
K1Y3Br7P1_icsd_161813_2,KY3PBr7,False,-3.887,0.8324,0.0833,,,,0.2431
